홍수사상번호,연,월,일,시간,유입량,유역평균강수,강우(A지역),강우(B지역),강우(C지역),강우(D지역),수위(E지역),수위(D지역)
21,2012,8,31,12,2175.6,77.8,58.0,47.0,105.0,81.0,5.8,134.6
21,2012,8,31,13,2054.7,76.9,57.0,47.0,105.0,81.0,5.7,134.7
21,2012,8,31,14,1941.1,76.4,56.0,47.0,105.0,81.0,5.6,134.8
21,2012,8,31,15,1839.5,76.1,55.0,47.0,105.0,81.0,5.5,134.9
21,2012,8,31,16,1758.8,75.9,55.0,47.0,105.0,81.0,5.3,135.0
21,2012,8,31,17,1705.8,75.8,55.0,47.0,105.0,81.0,5.3,135.1
21,2012,8,31,18,1675.1,76.0,55.0,47.0,105.0,81.0,5.2,135.2
21,2012,8,31,19,1657.7,76.3,55.0,47.0,105.0,81.0,5.1,135.2
21,2012,8,31,20,1643.2,76.3,55.0,47.0,106.0,81.0,5.0,135.3
21,2012,8,31,21,1620.8,76.3,55.0,47.0,106.0,81.0,4.9,135.4
21,2012,8,31,22,1580.2,76.3,55.0,47.0,106.0,81.0,4.9,135.5
21,2012,8,31,23,1515.1,76.3,55.0,47.0,106.0,81.0,4.8,135.6
21,2012,8,31,24,1437.0,76.3,55.0,47.0,106.0,81.0,4.7,135.7
21,2012,9,1,1,1359.5,76.3,55.0,47.0,106.0,81.0,4.6,135.8
21,2012,9,1,2,1288.8,76.3,55.0,47.0,102.0,81.0,4.6,135.8
21,2012,9,1,3,1228.8,76.3,55.0,47.0,98.0,81.0,4.5,135.9
21,2012,9,1,4,1182.4,76.3,55.0,47.0,87.0,80.0,4.4,136.0
21,2012,9,1,5,1149.6,76.3,55.0,47.0,79.0,75.0,4.4,136.1
21,2012,9,1,6,1121.6,76.3,55.0,47.0,70.0,71.0,4.3,136.1
21,2012,9,1,7,1089.7,76.4,55.0,47.0,68.0,65.0,4.2,136.2
21,2012,9,1,8,1055.4,76.4,55.0,47.0,65.0,57.0,4.2,136.3
21,2012,9,1,9,1022.5,76.4,55.0,47.0,64.0,52.0,4.2,136.3
21,2012,9,1,10,994.7,76.4,55.0,47.0,62.0,50.0,4.1,136.4
21,2012,9,1,11,974.2,76.4,55.0,47.0,19.0,49.0,4.0,136.5
21,2012,9,1,12,957.9,76.4,55.0,47.0,11.0,46.0,4.0,136.5
21,2012,9,1,13,940.8,76.3,55.0,47.0,8.0,27.0,3.9,136.6
21,2012,9,1,14,916.7,76.3,55.0,47.0,5.0,12.0,3.9,136.6
21,2012,9,1,15,881.4,76.3,55.0,47.0,4.0,5.0,3.8,136.7
21,2012,9,1,16,842.0,76.3,55.0,43.0,3.0,3.0,3.8,136.7
21,2012,9,1,17,807.6,76.3,55.0,42.0,3.0,3.0,3.8,136.8
21,2012,9,1,18,784.8,76.3,55.0,39.0,2.0,2.0,3.7,136.8
21,2012,9,1,19,775.7,75.4,54.0,33.0,1.0,2.0,3.7,136.9
21,2012,9,1,20,768.1,71.7,54.0,32.0,1.0,2.0,3.7,136.9
21,2012,9,1,21,750.4,66.8,49.0,29.0,1.0,1.0,3.6,136.9
21,2012,9,1,22,728.5,60.3,44.0,28.0,2.0,1.0,3.6,137.0
21,2012,9,1,23,711.2,52.8,35.0,27.0,2.0,1.0,3.6,137.0
21,2012,9,1,24,700.9,47.6,28.0,24.0,2.0,1.0,3.5,137.0
21,2012,9,2,1,696.8,43.3,24.0,19.0,2.0,1.0,3.5,137.1
21,2012,9,2,2,691.0,41.8,23.0,9.0,2.0,1.0,3.5,137.1
21,2012,9,2,3,677.4,39.1,22.0,7.0,2.0,1.0,3.4,137.1
21,2012,9,2,4,663.1,25.4,16.0,7.0,2.0,1.0,3.4,137.1
21,2012,9,2,5,655.1,13.6,5.0,7.0,2.0,1.0,3.4,137.2
21,2012,9,2,6,647.0,7.1,2.0,7.0,2.0,0.0,3.4,137.2
21,2012,9,2,7,630.0,5.0,2.0,7.0,2.0,0.0,3.3,137.2
21,2012,9,2,8,600.8,4.1,2.0,6.0,2.0,0.0,3.3,137.3
21,2012,9,2,9,559.6,3.6,2.0,6.0,2.0,0.0,3.3,137.3
21,2012,9,2,10,515.3,3.4,2.0,6.0,2.0,0.0,3.3,137.3
21,2012,9,2,11,478.2,2.7,1.0,5.0,1.0,0.0,3.2,137.3
21,2012,9,2,12,453.2,2.5,0.0,4.0,1.0,0.0,3.2,137.4
22,2013,7,7,14,194.6,12.3,6.0,0.0,0.0,0.0,2.1,124.6
22,2013,7,7,15,194.7,9.6,3.0,0.0,0.0,0.0,2.1,124.6
22,2013,7,7,16,191.9,7.2,1.0,0.0,0.0,0.0,2.1,124.6
22,2013,7,7,17,190.6,4.8,1.0,0.0,0.0,0.0,2.1,124.6
22,2013,7,7,18,193.5,4.1,1.0,0.0,0.0,0.0,2.1,124.6
22,2013,7,7,19,197.2,4.1,0.0,0.0,0.0,0.0,2.1,124.6
22,2013,7,7,20,196.9,4.1,1.0,0.0,2.0,1.0,2.1,124.6
22,2013,7,7,21,189.4,4.0,4.0,0.0,2.0,1.0,2.1,124.6
22,2013,7,7,22,178.8,4.0,4.0,0.0,2.0,1.0,2.1,124.6
22,2013,7,7,23,171.0,3.5,4.0,0.0,2.0,1.0,2.1,124.6
22,2013,7,7,24,170.5,3.6,5.0,0.0,2.0,1.0,2.0,124.6
22,2013,7,8,1,175.6,3.4,5.0,0.0,2.0,1.0,2.0,124.6
22,2013,7,8,2,183.1,3.3,5.0,0.0,2.0,1.0,2.0,124.6
22,2013,7,8,3,189.9,3.0,5.0,0.0,2.0,1.0,2.0,124.6
22,2013,7,8,4,192.7,3.4,5.0,0.0,2.0,1.0,2.0,124.6
22,2013,7,8,5,187.5,3.6,12.0,0.0,2.0,1.0,2.0,124.6
22,2013,7,8,6,170.5,3.6,12.0,0.0,2.0,1.0,2.0,124.6
22,2013,7,8,7,140.4,3.6,12.0,0.0,2.0,1.0,2.0,124.6
22,2013,7,8,8,107.1,3.6,12.0,0.0,2.0,1.0,2.0,124.6
22,2013,7,8,9,83.1,3.6,12.0,0.0,2.0,1.0,2.0,124.6
22,2013,7,8,10,77.9,3.6,12.0,0.0,2.0,1.0,2.0,124.6
22,2013,7,8,11,88.0,3.6,12.0,0.0,2.0,1.0,2.0,124.6
22,2013,7,8,12,106.5,3.6,12.0,0.0,2.0,1.0,2.0,124.6
22,2013,7,8,13,126.8,3.7,12.0,0.0,2.0,1.0,2.0,124.6
22,2013,7,8,14,143.5,3.8,12.0,0.0,2.0,1.0,2.0,124.6
22,2013,7,8,15,156.6,4.0,13.0,0.0,2.0,1.0,2.0,124.6
22,2013,7,8,16,167.4,4.2,13.0,0.0,2.0,1.0,2.0,124.6
22,2013,7,8,17,176.8,5.5,15.0,0.0,2.0,1.0,2.0,124.6
22,2013,7,8,18,184.0,6.9,21.0,0.0,2.0,2.0,2.0,124.6
22,2013,7,8,19,187.5,7.0,23.0,0.0,2.0,2.0,2.0,124.6
22,2013,7,8,20,186.1,7.0,23.0,0.0,3.0,2.0,2.0,124.6
22,2013,7,8,21,180.5,7.0,23.0,0.0,3.0,2.0,2.0,124.6
22,2013,7,8,22,171.4,7.1,23.0,0.0,3.0,2.0,2.0,124.6
22,2013,7,8,23,159.8,7.5,23.0,0.0,3.0,2.0,2.0,124.6
22,2013,7,8,24,146.5,7.9,23.0,0.0,3.0,3.0,2.0,124.6
22,2013,7,9,1,132.7,8.5,23.0,0.0,3.0,4.0,2.0,124.6
22,2013,7,9,2,119.4,8.5,23.0,0.0,4.0,4.0,2.0,124.6
22,2013,7,9,3,107.9,8.7,23.0,0.0,4.0,4.0,2.0,124.6
22,2013,7,9,4,100.2,8.8,23.0,0.0,4.0,4.0,2.0,124.6
22,2013,7,9,5,98.2,8.9,23.0,0.0,4.0,4.0,2.0,124.6
22,2013,7,9,6,103.1,8.9,23.0,0.0,4.0,4.0,2.0,124.6
22,2013,7,9,7,112.5,8.8,23.0,0.0,4.0,4.0,2.0,124.6
22,2013,7,9,8,123.1,8.8,23.0,0.0,4.0,4.0,2.0,124.6
22,2013,7,9,9,131.5,8.8,23.0,0.0,4.0,4.0,2.0,124.6
22,2013,7,9,10,135.5,8.9,23.0,0.0,4.0,4.0,2.0,124.6
22,2013,7,9,11,137.2,9.0,23.0,0.0,2.0,4.0,2.0,124.6
22,2013,7,9,12,139.5,9.0,23.0,0.0,2.0,4.0,2.0,124.6
22,2013,7,9,13,144.6,9.0,23.0,0.0,2.0,4.0,2.0,124.6
22,2013,7,9,14,151.1,9.1,23.0,0.0,2.0,3.0,2.0,124.6
22,2013,7,9,15,156.4,9.1,23.0,0.0,2.0,3.0,2.0,124.6
22,2013,7,9,16,158.0,9.2,23.0,0.0,2.0,3.0,2.0,124.6
22,2013,7,9,17,154.6,9.3,23.0,1.0,2.0,3.0,2.0,124.6
22,2013,7,9,18,148.8,9.3,23.0,1.0,2.0,3.0,2.0,124.6
22,2013,7,9,19,144.5,9.3,23.0,1.0,2.0,3.0,2.0,124.6
22,2013,7,9,20,144.5,9.3,23.0,1.0,2.0,3.0,2.0,124.6
22,2013,7,9,21,147.4,9.3,23.0,1.0,2.0,3.0,2.0,124.6
22,2013,7,9,22,150.6,9.3,23.0,1.0,2.0,3.0,2.0,124.6
22,2013,7,9,23,152.1,9.3,23.0,1.0,2.0,3.0,2.0,124.6
22,2013,7,9,24,151.3,9.3,23.0,1.0,2.0,3.0,2.0,124.6
22,2013,7,10,1,147.6,9.3,23.0,1.0,2.0,3.0,2.0,124.6
22,2013,7,10,2,140.7,9.3,23.0,1.0,2.0,3.0,2.0,124.6
22,2013,7,10,3,131.2,9.1,23.0,1.0,2.0,3.0,2.0,124.6
22,2013,7,10,4,122.9,8.3,23.0,1.0,2.0,3.0,2.0,124.6
22,2013,7,10,5,120.4,7.3,23.0,1.0,2.0,4.0,2.0,124.6
22,2013,7,10,6,126.8,8.4,20.0,1.0,2.0,4.0,2.0,124.6
22,2013,7,10,7,138.0,9.2,27.0,2.0,2.0,4.0,2.0,124.6
22,2013,7,10,8,148.0,9.3,28.0,2.0,2.0,4.0,2.0,124.6
22,2013,7,10,9,152.5,9.9,28.0,2.0,2.0,4.0,2.0,124.6
22,2013,7,10,10,152.2,10.0,28.0,2.0,2.0,4.0,2.0,124.6
22,2013,7,10,11,149.5,10.0,28.0,2.0,1.0,4.0,2.0,124.6
22,2013,7,10,12,146.4,10.0,28.0,2.0,1.0,3.0,2.0,124.6
22,2013,7,10,13,144.7,9.8,28.0,2.0,1.0,3.0,2.0,124.6
22,2013,7,10,14,143.2,9.3,21.0,2.0,1.0,3.0,2.0,124.6
22,2013,7,10,15,140.3,9.1,21.0,2.0,1.0,3.0,2.0,124.6
22,2013,7,10,16,134.9,9.0,21.0,2.0,1.0,3.0,2.0,124.6
22,2013,7,10,17,128.8,9.1,21.0,2.0,0.0,3.0,2.0,124.6
22,2013,7,10,18,124.6,9.1,21.0,2.0,0.0,2.0,2.0,124.6
22,2013,7,10,19,124.0,9.2,21.0,2.0,0.0,1.0,2.0,124.6
22,2013,7,10,20,125.8,9.2,21.0,2.0,0.0,1.0,2.0,124.6
22,2013,7,10,21,127.7,9.2,21.0,2.0,0.0,1.0,2.0,124.6
22,2013,7,10,22,127.8,9.2,21.0,2.0,0.0,1.0,2.0,124.6
22,2013,7,10,23,124.4,9.2,22.0,2.0,0.0,1.0,2.0,124.6
22,2013,7,10,24,118.6,9.0,21.0,2.0,0.0,1.0,2.0,124.6
22,2013,7,11,1,111.7,8.8,21.0,2.0,0.0,1.0,2.0,124.6
22,2013,7,11,2,105.2,8.7,19.0,2.0,0.0,1.0,2.0,124.6
22,2013,7,11,3,100.1,7.4,13.0,2.0,0.0,1.0,2.0,124.6
22,2013,7,11,4,97.7,5.9,11.0,2.0,0.0,1.0,2.0,124.6
22,2013,7,11,5,98.9,5.9,11.0,2.0,0.0,1.0,2.0,124.6
22,2013,7,11,6,104.6,5.9,11.0,2.0,0.0,1.0,2.0,124.6
22,2013,7,11,7,115.8,5.9,11.0,2.0,0.0,1.0,2.0,124.6
22,2013,7,11,8,133.2,5.8,11.0,2.0,0.0,1.0,2.0,124.6
22,2013,7,11,9,155.9,5.4,11.0,2.0,0.0,1.0,2.1,124.6
22,2013,7,11,10,175.6,5.0,11.0,2.0,0.0,1.0,2.1,124.6
22,2013,7,11,11,182.3,4.3,11.0,2.0,0.0,1.0,2.1,124.6
22,2013,7,11,12,169.5,4.3,11.0,3.0,0.0,1.0,2.1,124.6
22,2013,7,11,13,146.0,4.3,11.0,3.0,0.0,1.0,2.1,124.6
22,2013,7,11,14,124.0,5.3,11.0,3.0,0.0,1.0,2.1,124.6
22,2013,7,11,15,113.0,5.2,15.0,3.0,0.0,1.0,2.1,124.6
22,2013,7,11,16,112.2,5.3,15.0,4.0,0.0,1.0,2.1,124.6
22,2013,7,11,17,118.1,5.4,15.0,4.0,0.0,1.0,2.1,124.6
22,2013,7,11,18,126.9,6.5,16.0,4.0,0.0,1.0,2.1,124.6
22,2013,7,11,19,135.8,6.8,26.0,5.0,0.0,1.0,2.1,124.6
22,2013,7,11,20,143.5,6.8,26.0,5.0,0.0,1.0,2.1,124.6
22,2013,7,11,21,149.7,7.2,26.0,5.0,0.0,1.0,2.1,124.6
22,2013,7,11,22,153.8,7.6,27.0,5.0,0.0,1.0,2.1,124.6
22,2013,7,11,23,155.7,7.6,27.0,5.0,0.0,0.0,2.1,124.6
22,2013,7,11,24,155.3,7.6,27.0,5.0,0.0,0.0,2.1,124.6
22,2013,7,12,1,152.5,7.6,27.0,4.0,0.0,0.0,2.1,124.6
22,2013,7,12,2,147.5,7.6,27.0,5.0,0.0,0.0,2.1,124.6
22,2013,7,12,3,142.0,7.5,27.0,5.0,0.0,0.0,2.1,124.6
22,2013,7,12,4,137.7,7.5,27.0,5.0,0.0,0.0,2.1,124.6
22,2013,7,12,5,135.6,7.5,27.0,5.0,0.0,0.0,2.1,124.6
22,2013,7,12,6,132.3,7.5,27.0,5.0,0.0,0.0,2.1,124.6
22,2013,7,12,7,123.6,7.5,27.0,5.0,0.0,0.0,2.1,124.6
22,2013,7,12,8,107.4,7.6,27.0,5.0,0.0,0.0,2.1,124.6
22,2013,7,12,9,90.0,7.6,27.0,5.0,0.0,0.0,2.0,124.6
22,2013,7,12,10,79.9,7.6,27.0,5.0,0.0,0.0,2.0,124.6
22,2013,7,12,11,85.7,7.6,27.0,5.0,0.0,0.0,2.0,124.6
22,2013,7,12,12,112.2,7.6,27.0,5.0,0.0,0.0,2.0,124.6
22,2013,7,12,13,148.6,7.6,27.0,5.0,0.0,0.0,2.0,124.6
22,2013,7,12,14,180.5,7.4,26.0,5.0,0.0,0.0,2.0,124.6
22,2013,7,12,15,196.6,7.5,26.0,4.0,0.0,0.0,2.0,124.6
22,2013,7,12,16,198.2,6.4,20.0,4.0,0.0,0.0,2.1,124.6
22,2013,7,12,17,189.7,5.6,19.0,4.0,0.0,1.0,2.1,124.6
22,2013,7,12,18,175.3,6.2,18.0,4.0,0.0,1.0,2.1,124.6
22,2013,7,12,19,159.0,6.1,20.0,4.0,0.0,1.0,2.1,124.6
22,2013,7,12,20,144.3,6.1,20.0,4.0,0.0,1.0,2.1,124.6
22,2013,7,12,21,134.9,6.4,21.0,4.0,0.0,1.0,2.1,124.6
22,2013,7,12,22,133.3,6.5,23.0,4.0,0.0,1.0,2.1,124.6
22,2013,7,12,23,137.4,6.5,23.0,4.0,0.0,1.0,2.1,124.6
22,2013,7,12,24,143.9,6.8,23.0,5.0,0.0,1.0,2.1,124.6
22,2013,7,13,1,150.3,7.6,25.0,7.0,0.0,1.0,2.1,124.6
22,2013,7,13,2,155.7,8.7,28.0,13.0,0.0,1.0,2.1,124.6
22,2013,7,13,3,160.0,11.5,32.0,20.0,0.0,1.0,2.1,124.6
22,2013,7,13,4,163.0,14.6,43.0,24.0,0.0,1.0,2.1,124.6
22,2013,7,13,5,163.7,18.6,46.0,31.0,0.0,4.0,2.1,124.6
22,2013,7,13,6,161.1,22.6,56.0,35.0,3.0,9.0,2.1,124.6
22,2013,7,13,7,154.1,25.5,61.0,36.0,4.0,15.0,2.2,124.6
22,2013,7,13,8,142.9,28.1,65.0,37.0,4.0,19.0,2.2,124.6
22,2013,7,13,9,132.4,30.1,73.0,38.0,4.0,20.0,2.2,124.6
22,2013,7,13,10,128.9,32.5,78.0,38.0,4.0,21.0,2.2,124.6
22,2013,7,13,11,136.3,34.0,81.0,39.0,4.0,22.0,2.2,124.6
22,2013,7,13,12,149.3,34.4,83.0,39.0,4.0,23.0,2.2,124.6
22,2013,7,13,13,160.4,34.6,84.0,39.0,4.0,24.0,2.2,124.6
22,2013,7,13,14,164.7,34.7,84.0,39.0,4.0,24.0,2.2,124.6
22,2013,7,13,15,168.7,34.6,85.0,39.0,4.0,24.0,2.2,124.6
22,2013,7,13,16,181.8,34.6,85.0,39.0,4.0,24.0,2.2,124.6
22,2013,7,13,17,213.4,37.6,85.0,40.0,4.0,24.0,2.3,124.6
22,2013,7,13,18,269.7,38.6,85.0,40.0,4.0,24.0,2.9,124.6
22,2013,7,13,19,343.7,39.6,85.0,40.0,11.0,25.0,3.9,124.6
22,2013,7,13,20,425.3,39.8,85.0,39.0,11.0,27.0,4.1,124.6
22,2013,7,13,21,507.4,39.8,85.0,39.0,11.0,27.0,4.1,124.6
22,2013,7,13,22,595.4,39.9,85.0,39.0,11.0,27.0,4.2,124.6
22,2013,7,13,23,697.3,39.9,85.0,39.0,11.0,27.0,4.3,124.6
22,2013,7,13,24,816.6,38.8,81.0,39.0,12.0,27.0,4.3,124.6
22,2013,7,14,1,936.9,39.3,81.0,39.0,14.0,27.0,4.2,124.6
22,2013,7,14,2,1037.2,40.7,81.0,39.0,14.0,27.0,4.2,124.6
22,2013,7,14,3,1096.1,42.7,82.0,39.0,14.0,27.0,4.2,124.6
22,2013,7,14,4,1100.0,43.2,74.0,39.0,15.0,27.0,4.1,124.6
22,2013,7,14,5,1065.5,43.0,80.0,39.0,15.0,27.0,4.0,124.6
22,2013,7,14,6,1017.0,43.1,80.0,39.0,15.0,27.0,4.0,124.6
22,2013,7,14,7,974.0,42.7,79.0,40.0,15.0,27.0,3.9,124.6
22,2013,7,14,8,938.7,42.4,79.0,40.0,15.0,27.0,3.9,124.6
22,2013,7,14,9,908.7,42.6,79.0,40.0,15.0,27.0,3.8,124.6
22,2013,7,14,10,882.2,43.0,79.0,39.0,15.0,27.0,3.8,124.6
22,2013,7,14,11,860.1,43.6,79.0,39.0,15.0,26.0,3.7,124.6
22,2013,7,14,12,843.9,47.6,82.0,39.0,15.0,26.0,3.7,124.6
22,2013,7,14,13,835.0,53.1,98.0,55.0,15.0,27.0,3.7,124.6
22,2013,7,14,14,834.9,59.7,112.0,56.0,15.0,27.0,3.7,124.6
22,2013,7,14,15,845.7,70.3,150.0,56.0,22.0,29.0,3.9,124.6
22,2013,7,14,16,869.3,75.3,153.0,59.0,29.0,30.0,4.0,124.6
22,2013,7,14,17,911.1,78.9,153.0,59.0,33.0,69.0,4.1,124.6
22,2013,7,14,18,989.0,82.5,153.0,59.0,33.0,73.0,4.2,124.6
22,2013,7,14,19,1124.6,84.3,154.0,59.0,42.0,79.0,4.4,124.6
22,2013,7,14,20,1339.2,85.0,156.0,59.0,52.0,80.0,4.5,124.6
22,2013,7,14,21,1643.3,87.4,157.0,59.0,50.0,83.0,4.8,124.6
22,2013,7,14,22,2004.7,89.7,157.0,61.0,49.0,90.0,6.3,124.6
22,2013,7,14,23,2380.5,92.8,158.0,61.0,51.0,103.0,7.2,124.6
22,2013,7,14,24,2729.3,94.3,158.0,61.0,52.0,103.0,7.3,124.6
22,2013,7,15,1,3016.5,96.8,157.0,67.0,52.0,97.0,7.3,124.6
22,2013,7,15,2,3209.3,100.6,157.0,75.0,56.0,96.0,7.2,124.6
22,2013,7,15,3,3286.1,104.2,157.0,76.0,56.0,107.0,7.1,124.6
22,2013,7,15,4,3270.6,106.4,157.0,76.0,56.0,107.0,7.2,124.6
22,2013,7,15,5,3197.8,109.0,172.0,78.0,56.0,106.0,7.2,124.7
22,2013,7,15,6,3102.9,112.0,172.0,94.0,57.0,105.0,7.2,124.7
22,2013,7,15,7,3010.8,115.9,175.0,114.0,57.0,104.0,7.1,124.8
22,2013,7,15,8,2907.1,121.2,195.0,140.0,58.0,108.0,7.0,124.9
22,2013,7,15,9,2767.2,130.6,232.0,148.0,58.0,108.0,6.8,124.9
22,2013,7,15,10,2595.5,139.6,257.0,151.0,51.0,109.0,6.7,125.0
22,2013,7,15,11,2512.1,144.5,270.0,160.0,51.0,109.0,6.7,125.2
22,2013,7,15,12,2666.0,150.2,278.0,170.0,51.0,112.0,6.9,125.3
22,2013,7,15,13,3165.2,155.9,273.0,181.0,51.0,111.0,7.3,125.4
22,2013,7,15,14,3954.2,161.8,283.0,186.0,51.0,116.0,8.1,125.5
22,2013,7,15,15,4936.6,169.4,283.0,209.0,50.0,131.0,9.4,125.7
22,2013,7,15,16,6016.0,169.1,306.0,209.0,49.0,132.0,10.6,125.8
22,2013,7,15,17,7090.3,171.0,309.0,208.0,50.0,136.0,11.5,126.0
22,2013,7,15,18,8035.3,170.8,316.0,209.0,50.0,139.0,12.0,126.2
22,2013,7,15,19,8720.8,170.5,321.0,208.0,50.0,139.0,12.3,126.3
22,2013,7,15,20,9056.0,169.1,329.0,208.0,50.0,139.0,12.4,126.5
22,2013,7,15,21,9106.1,167.6,327.0,208.0,50.0,139.0,12.4,126.7
22,2013,7,15,22,8975.3,167.2,326.0,208.0,50.0,139.0,12.4,126.9
22,2013,7,15,23,8748.7,167.0,326.0,208.0,50.0,139.0,12.2,127.2
22,2013,7,15,24,8435.5,167.1,325.0,208.0,50.0,139.0,12.1,127.4
22,2013,7,16,1,8025.5,167.3,325.0,207.0,50.0,139.0,11.8,127.7
22,2013,7,16,2,7508.6,167.4,326.0,207.0,50.0,140.0,11.4,127.9
22,2013,7,16,3,6887.2,164.4,326.0,207.0,50.0,140.0,10.9,128.2
22,2013,7,16,4,6213.6,163.4,326.0,207.0,50.0,140.0,10.4,128.5
22,2013,7,16,5,5552.1,162.4,326.0,207.0,50.0,140.0,9.9,128.9
22,2013,7,16,6,4956.4,162.2,326.0,207.0,43.0,140.0,9.4,129.2
22,2013,7,16,7,4435.5,162.2,326.0,207.0,36.0,139.0,9.0,129.5
22,2013,7,16,8,3987.4,162.1,326.0,206.0,32.0,139.0,8.7,129.9
22,2013,7,16,9,3608.9,162.0,326.0,206.0,32.0,137.0,8.3,130.2
22,2013,7,16,10,3291.5,162.0,326.0,206.0,23.0,136.0,8.0,130.6
22,2013,7,16,11,3025.6,161.5,326.0,205.0,13.0,97.0,7.7,131.0
22,2013,7,16,12,2801.6,160.0,324.0,205.0,12.0,93.0,7.4,131.3
22,2013,7,16,13,2610.6,158.0,322.0,205.0,12.0,87.0,7.2,131.6
22,2013,7,16,14,2446.9,156.4,316.0,205.0,10.0,86.0,6.9,131.9
22,2013,7,16,15,2305.3,156.2,316.0,204.0,9.0,83.0,6.7,132.2
22,2013,7,16,16,2180.9,156.1,316.0,204.0,9.0,76.0,6.6,132.5
22,2013,7,16,17,2069.1,156.1,316.0,204.0,5.0,60.0,6.4,132.7
22,2013,7,16,18,1965.2,156.0,316.0,204.0,5.0,55.0,6.2,132.9
22,2013,7,16,19,1865.8,155.7,316.0,204.0,5.0,55.0,6.0,133.1
22,2013,7,16,20,1772.2,155.2,316.0,204.0,5.0,52.0,5.9,133.3
22,2013,7,16,21,1686.8,154.7,313.0,188.0,4.0,40.0,5.8,133.5
22,2013,7,16,22,1611.9,150.6,297.0,187.0,4.0,39.0,5.6,133.6
22,2013,7,16,23,1548.8,145.2,283.0,187.0,3.0,39.0,5.5,133.8
22,2013,7,16,24,1493.9,138.5,245.0,184.0,3.0,39.0,5.4,133.9
22,2013,7,17,1,1442.4,127.9,242.0,184.0,3.0,39.0,5.3,134.0
22,2013,7,17,2,1390.5,122.9,242.0,184.0,3.0,35.0,5.2,134.1
22,2013,7,17,3,1338.0,119.3,242.0,184.0,3.0,35.0,5.1,134.1
22,2013,7,17,4,1285.8,115.6,241.0,184.0,3.0,34.0,5.0,134.2
22,2013,7,17,5,1234.7,113.8,239.0,184.0,3.0,34.0,4.9,134.3
22,2013,7,17,6,1185.3,113.3,238.0,182.0,3.0,31.0,4.8,134.3
22,2013,7,17,7,1138.1,112.7,238.0,184.0,2.0,31.0,4.7,134.4
22,2013,7,17,8,1093.3,113.3,242.0,184.0,1.0,25.0,4.6,134.4
22,2013,7,17,9,1052.1,112.4,249.0,178.0,1.0,10.0,4.6,134.5
22,2013,7,17,10,1019.6,113.0,253.0,171.0,0.0,11.0,4.5,134.5
22,2013,7,17,11,1001.6,113.0,258.0,172.0,1.0,8.0,4.5,134.6
22,2013,7,17,12,1001.9,111.9,260.0,172.0,2.0,6.0,4.4,134.6
22,2013,7,17,13,1015.7,109.1,258.0,170.0,6.0,8.0,4.4,134.6
22,2013,7,17,14,1036.0,106.5,243.0,154.0,8.0,8.0,4.4,134.7
22,2013,7,17,15,1055.7,103.9,242.0,134.0,9.0,8.0,4.4,134.7
22,2013,7,17,16,1069.9,100.9,238.0,107.0,9.0,8.0,4.4,134.7
22,2013,7,17,17,1082.1,96.8,218.0,97.0,9.0,8.0,4.4,134.7
22,2013,7,17,18,1097.8,91.6,181.0,88.0,9.0,8.0,4.5,134.8
22,2013,7,17,19,1120.3,82.5,154.0,73.0,9.0,8.0,4.6,134.8
22,2013,7,17,20,1143.9,73.7,139.0,59.0,9.0,7.0,4.7,134.8
22,2013,7,17,21,1160.6,68.9,128.0,43.0,9.0,7.0,4.7,134.8
22,2013,7,17,22,1164.1,62.8,123.0,34.0,11.0,7.0,4.7,134.8
22,2013,7,17,23,1155.0,55.1,110.0,10.0,16.0,7.0,4.6,134.9
22,2013,7,17,24,1135.2,46.3,100.0,9.0,16.0,9.0,4.6,134.9
22,2013,7,18,1,1106.9,34.8,76.0,9.0,17.0,9.0,4.5,134.9
22,2013,7,18,2,1072.7,31.4,69.0,8.0,17.0,9.0,4.5,134.9
22,2013,7,18,3,1037.1,26.8,54.0,8.0,17.0,9.0,4.4,134.9
22,2013,7,18,4,1005.3,24.4,44.0,8.0,17.0,9.0,4.4,134.9
22,2013,7,18,5,980.8,22.9,34.0,8.0,17.0,9.0,4.3,135.0
22,2013,7,18,6,962.4,22.3,34.0,8.0,17.0,9.0,4.3,135.0
22,2013,7,18,7,947.2,22.3,42.0,8.0,17.0,9.0,4.3,135.0
22,2013,7,18,8,932.8,22.3,42.0,8.0,17.0,9.0,4.2,135.0
22,2013,7,18,9,918.9,22.5,43.0,8.0,17.0,9.0,4.2,135.0
22,2013,7,18,10,905.4,22.3,43.0,8.0,17.0,9.0,4.2,135.0
22,2013,7,18,11,892.3,22.1,42.0,8.0,17.0,9.0,4.2,135.1
22,2013,7,18,12,879.3,22.1,42.0,8.0,17.0,9.0,4.1,135.1
22,2013,7,18,13,864.5,22.2,42.0,8.0,17.0,9.0,4.1,135.1
22,2013,7,18,14,845.6,22.3,42.0,8.0,17.0,9.0,4.0,135.1
22,2013,7,18,15,821.9,22.5,42.0,10.0,17.0,9.0,4.0,135.1
22,2013,7,18,16,798.1,23.2,42.0,10.0,17.0,10.0,4.0,135.1
22,2013,7,18,17,780.8,23.9,42.0,11.0,17.0,10.0,4.0,135.1
22,2013,7,18,18,774.2,24.8,42.0,12.0,17.0,10.0,4.0,135.2
22,2013,7,18,19,774.7,25.2,42.0,37.0,17.0,10.0,3.9,135.2
22,2013,7,18,20,776.8,26.2,44.0,37.0,17.0,10.0,3.9,135.2
22,2013,7,18,21,774.9,29.2,45.0,37.0,17.0,10.0,3.9,135.2
