num,year,month,day,time,flow,mean_rain,rain_A,rain_B,rain_C,rain_D,waterLevel_E,waterLevel_D
1.0,2006.0,7.0,17.0,5.0,8432.058148,312.0,225,343,231,261,11.52,139.92
1.0,2006.0,7.0,17.0,6.0,7739.424592,312.0,222,345,231,259,11.02,140.36
1.0,2006.0,7.0,17.0,7.0,7152.947762,312.7,225,346,230,252,10.59,140.785
1.0,2006.0,7.0,17.0,8.0,6656.798321,313.6,225,347,227,243,10.24,141.195
1.0,2006.0,7.0,17.0,9.0,6236.714553,314.2,226,346,228,239,9.91,141.585
1.0,2006.0,7.0,17.0,10.0,5884.705227,314.7,227,345,228,223,9.57,141.95
1.0,2006.0,7.0,17.0,11.0,5594.34673,314.7,229,345,227,227,9.33,142.285
1.0,2006.0,7.0,17.0,12.0,5358.497749,314.7,229,346,228,226,9.11,142.59
1.0,2006.0,7.0,17.0,13.0,5167.14616,312.9,228,344,225,224,8.88,142.86
1.0,2006.0,7.0,17.0,14.0,5009.562135,303.1,228,335,221,223,8.72,143.095
1.0,2006.0,7.0,17.0,15.0,4877.147403,294.9,203,332,221,223,8.54,143.295
1.0,2006.0,7.0,17.0,16.0,4769.829906,282.1,200,321,221,214,8.41,143.46
1.0,2006.0,7.0,17.0,17.0,4689.669141,267.5,199,285,225,199,8.25,143.59
1.0,2006.0,7.0,17.0,18.0,4635.525424,256.4,204,269,227,197,8.15,143.675
1.0,2006.0,7.0,17.0,19.0,4593.462339,251.0,205,266,233,197,8.07,143.73
1.0,2006.0,7.0,17.0,20.0,4550.943123,248.5,205,267,218,193,7.93,143.76
1.0,2006.0,7.0,17.0,21.0,4513.826347,248.9,209,269,207,193,7.81,143.77
1.0,2006.0,7.0,17.0,22.0,4492.569416,249.8,211,271,201,194,7.75,143.755
1.0,2006.0,7.0,17.0,23.0,4495.458857,251.7,208,273,189,180,7.69,143.72
1.0,2006.0,7.0,17.0,24.0,4522.097697,253.1,208,277,177,156,7.64,143.67
1.0,2006.0,7.0,18.0,1.0,4569.918084,252.5,186,272,162,147,7.58,143.61
1.0,2006.0,7.0,18.0,2.0,4635.176268,250.1,164,264,158,146,7.53,143.54
1.0,2006.0,7.0,18.0,3.0,4709.424905,249.2,173,253,153,149,7.49,143.465
1.0,2006.0,7.0,18.0,4.0,4783.040753,248.7,179,246,128,139,7.5,143.385
1.0,2006.0,7.0,18.0,5.0,4849.43107,246.8,184,223,126,132,7.59,143.305
1.0,2006.0,7.0,18.0,6.0,4914.12512,240.5,114,198,112,123,7.71,143.22
1.0,2006.0,7.0,18.0,7.0,4985.682671,231.2,119,184,101,110,7.86,143.135
1.0,2006.0,7.0,18.0,8.0,5072.337093,218.3,123,166,93,100,8.04,143.045
1.0,2006.0,7.0,18.0,9.0,5181.016169,202.8,127,159,86,97,8.21,142.905
1.0,2006.0,7.0,18.0,10.0,5318.321285,192.9,131,155,84,93,8.42,142.81
1.0,2006.0,7.0,18.0,11.0,5485.279964,187.0,132,150,83,88,8.61,142.72
1.0,2006.0,7.0,18.0,12.0,5660.624275,178.5,134,141,80,83,8.81,142.635
1.0,2006.0,7.0,18.0,13.0,5817.512421,168.3,137,126,81,80,9.08,142.55
1.0,2006.0,7.0,18.0,14.0,5934.568725,154.1,140,115,80,78,9.22,142.475
1.0,2006.0,7.0,18.0,15.0,6012.28199,142.8,141,106,81,77,9.3,142.405
1.0,2006.0,7.0,18.0,16.0,6056.607138,133.4,142,101,77,78,9.34,142.34
1.0,2006.0,7.0,18.0,17.0,6072.353858,125.9,143,99,80,83,9.34,142.28
1.0,2006.0,7.0,18.0,18.0,6059.750906,121.7,144,96,83,83,9.31,142.23
1.0,2006.0,7.0,18.0,19.0,6017.881808,116.5,145,92,84,83,9.28,142.185
1.0,2006.0,7.0,18.0,20.0,5942.290677,111.4,145,88,90,85,9.21,142.145
1.0,2006.0,7.0,18.0,21.0,5814.363983,107.5,150,87,94,84,9.1,142.11
1.0,2006.0,7.0,18.0,22.0,5623.501978,104.8,153,88,93,81,8.98,142.08
1.0,2006.0,7.0,18.0,23.0,5405.31769,105.2,156,90,93,82,8.83,142.055
1.0,2006.0,7.0,18.0,24.0,5206.977343,106.2,160,91,90,84,8.73,142.035
1.0,2006.0,7.0,19.0,1.0,5062.315361,107.4,162,94,90,87,8.62,142.015
1.0,2006.0,7.0,19.0,2.0,4951.838972,108.1,161,96,92,87,8.46,142.0
1.0,2006.0,7.0,19.0,3.0,4842.723605,108.5,143,96,93,87,8.34,141.985
1.0,2006.0,7.0,19.0,4.0,4711.053643,108.3,142,95,93,82,8.23,141.97
1.0,2006.0,7.0,19.0,5.0,4568.549295,107.0,139,95,93,82,8.13,142.005
1.0,2006.0,7.0,19.0,6.0,4435.839728,105.2,133,93,89,82,8.04,141.995
1.0,2006.0,7.0,19.0,7.0,4327.93577,103.2,130,91,86,82,7.95,141.98
1.0,2006.0,7.0,19.0,8.0,4237.374915,101.2,129,89,80,82,7.9,141.965
1.0,2006.0,7.0,19.0,9.0,4151.076318,100.0,129,88,76,82,7.82,141.95
1.0,2006.0,7.0,19.0,10.0,4057.88599,98.7,129,86,72,81,7.77,141.93
1.0,2006.0,7.0,19.0,11.0,3954.357349,97.1,130,84,71,80,7.67,141.91
1.0,2006.0,7.0,19.0,12.0,3838.970667,95.4,130,82,70,79,7.59,141.885
1.0,2006.0,7.0,19.0,13.0,3712.538026,93.4,129,81,68,78,7.48,141.86
1.0,2006.0,7.0,19.0,14.0,3585.198754,92.4,128,81,67,71,7.35,141.83
1.0,2006.0,7.0,19.0,15.0,3469.423987,91.9,126,81,63,63,7.25,141.795
1.0,2006.0,7.0,19.0,16.0,3373.123471,91.6,125,80,59,61,7.14,141.755
1.0,2006.0,7.0,19.0,17.0,3285.961383,91.4,121,80,52,59,7.02,141.71
2.0,2006.0,7.0,25.0,24.0,323.9932666,0.5,0,1,1,0,2.93,134.475
2.0,2006.0,7.0,26.0,1.0,323.1541383,1.5,1,2,2,1,2.91,134.46
2.0,2006.0,7.0,26.0,2.0,293.2403128,2.6,2,2,3,2,2.9,134.44
2.0,2006.0,7.0,26.0,3.0,261.1776776,4.0,6,3,4,3,2.89,134.42
2.0,2006.0,7.0,26.0,4.0,256.3884027,5.4,11,4,4,4,2.88,134.4
2.0,2006.0,7.0,26.0,5.0,279.3518813,6.3,11,4,5,6,2.88,134.38
2.0,2006.0,7.0,26.0,6.0,319.8849692,6.6,11,5,5,6,2.88,134.36
2.0,2006.0,7.0,26.0,7.0,354.0971495,7.6,11,5,7,7,2.88,134.34
2.0,2006.0,7.0,26.0,8.0,363.6704345,9.8,11,7,11,9,2.88,134.32
2.0,2006.0,7.0,26.0,9.0,366.2843275,11.9,13,8,16,11,2.88,134.3
2.0,2006.0,7.0,26.0,10.0,381.6370858,14.8,15,11,18,15,2.9,134.28
2.0,2006.0,7.0,26.0,11.0,401.5044924,15.3,16,11,19,15,2.91,134.26
2.0,2006.0,7.0,26.0,12.0,412.0103746,16.8,17,11,24,17,2.91,134.24
2.0,2006.0,7.0,26.0,13.0,404.5932134,18.8,20,12,27,19,2.91,134.215
2.0,2006.0,7.0,26.0,14.0,373.1862929,19.8,22,12,29,20,2.91,134.195
2.0,2006.0,7.0,26.0,15.0,316.3874571,20.1,22,13,29,20,2.91,134.175
2.0,2006.0,7.0,26.0,16.0,240.8780902,20.2,22,13,30,20,2.91,134.155
2.0,2006.0,7.0,26.0,17.0,181.0091767,20.4,22,13,30,20,2.91,134.135
2.0,2006.0,7.0,26.0,18.0,166.299166,20.5,22,13,31,21,2.92,134.11
2.0,2006.0,7.0,26.0,19.0,179.2667662,20.6,22,13,31,21,2.92,134.075
2.0,2006.0,7.0,26.0,20.0,196.8294717,20.9,22,13,31,21,2.92,134.025
2.0,2006.0,7.0,26.0,21.0,220.499666,21.1,22,13,31,21,2.92,133.97
2.0,2006.0,7.0,26.0,22.0,252.1105763,21.1,22,13,31,21,2.92,133.91
2.0,2006.0,7.0,26.0,23.0,270.1839179,21.1,22,13,31,21,2.92,133.84
2.0,2006.0,7.0,26.0,24.0,257.205378,21.1,23,13,31,21,2.92,133.76
2.0,2006.0,7.0,27.0,1.0,234.8280423,21.1,23,13,31,21,2.92,133.67
2.0,2006.0,7.0,27.0,2.0,226.9954242,21.1,23,13,31,21,2.92,133.575
2.0,2006.0,7.0,27.0,3.0,227.6453482,21.1,23,13,31,21,2.92,133.475
2.0,2006.0,7.0,27.0,4.0,227.7229041,21.1,23,13,31,21,2.92,133.37
2.0,2006.0,7.0,27.0,5.0,236.207931,21.1,23,13,31,21,2.93,133.255
2.0,2006.0,7.0,27.0,6.0,259.5719429,21.3,23,13,31,21,2.93,133.135
2.0,2006.0,7.0,27.0,7.0,276.2184014,21.3,23,13,31,21,2.93,133.005
2.0,2006.0,7.0,27.0,8.0,266.3296492,21.3,23,13,31,21,2.93,132.87
2.0,2006.0,7.0,27.0,9.0,245.2716026,21.3,23,13,31,21,2.93,132.73
2.0,2006.0,7.0,27.0,10.0,233.6993571,21.4,23,13,31,21,2.93,132.585
2.0,2006.0,7.0,27.0,11.0,238.2411505,22.1,24,13,32,22,2.93,132.435
2.0,2006.0,7.0,27.0,12.0,261.0953686,22.7,25,13,32,22,2.93,132.28
2.0,2006.0,7.0,27.0,13.0,300.7678466,23.2,25,13,31,22,2.93,132.125
2.0,2006.0,7.0,27.0,14.0,350.1921619,24.0,29,13,30,22,2.93,131.97
2.0,2006.0,7.0,27.0,15.0,383.7054115,24.6,31,14,30,22,2.93,131.815
2.0,2006.0,7.0,27.0,16.0,378.6385249,24.9,31,14,29,22,2.93,131.67
2.0,2006.0,7.0,27.0,17.0,342.8942437,27.4,33,14,36,24,2.93,131.525
2.0,2006.0,7.0,27.0,18.0,295.1876479,32.4,39,19,36,28,2.93,131.385
2.0,2006.0,7.0,27.0,19.0,266.911359,35.7,56,23,36,27,2.93,131.25
2.0,2006.0,7.0,27.0,20.0,281.2130866,38.4,65,23,34,26,2.93,131.12
2.0,2006.0,7.0,27.0,21.0,315.5833503,40.7,72,24,30,25,2.93,130.995
2.0,2006.0,7.0,27.0,22.0,348.4434234,45.4,80,25,29,25,2.92,130.87
2.0,2006.0,7.0,27.0,23.0,407.5947841,50.7,93,28,27,25,2.91,130.755
2.0,2006.0,7.0,27.0,24.0,526.4366021,54.8,103,29,26,25,2.9,130.645
2.0,2006.0,7.0,28.0,1.0,711.3786063,58.5,106,30,21,25,2.89,130.545
2.0,2006.0,7.0,28.0,2.0,961.3497556,62.0,116,30,18,24,2.89,130.45
2.0,2006.0,7.0,28.0,3.0,1272.345368,70.6,116,47,27,43,2.89,130.36
2.0,2006.0,7.0,28.0,4.0,1634.165801,77.1,116,53,44,61,2.95,130.275
2.0,2006.0,7.0,28.0,5.0,2014.765212,81.3,118,58,49,71,3.04,130.2
2.0,2006.0,7.0,28.0,6.0,2423.819747,86.0,122,68,55,74,3.18,130.13
2.0,2006.0,7.0,28.0,7.0,3059.7397,91.5,125,71,62,86,3.45,130.07
2.0,2006.0,7.0,28.0,8.0,4066.954904,100.2,128,83,74,98,4.68,130.015
2.0,2006.0,7.0,28.0,9.0,5185.239198,105.7,130,85,95,101,5.26,129.97
2.0,2006.0,7.0,28.0,10.0,6094.171626,107.8,136,87,96,107,5.58,129.935
2.0,2006.0,7.0,28.0,11.0,6637.208051,110.3,141,86,110,109,5.9,129.915
2.0,2006.0,7.0,28.0,12.0,6750.333742,111.4,148,87,114,111,6.23,129.91
2.0,2006.0,7.0,28.0,13.0,6575.774762,115.3,150,89,121,112,6.55,129.92
2.0,2006.0,7.0,28.0,14.0,6282.734169,117.3,153,93,123,115,6.88,129.95
2.0,2006.0,7.0,28.0,15.0,5942.082186,118.6,154,99,126,118,7.2,130.0
2.0,2006.0,7.0,28.0,16.0,5600.405223,120.9,153,102,130,122,7.52,130.075
2.0,2006.0,7.0,28.0,17.0,5305.487236,122.5,156,105,131,123,7.74,130.17
2.0,2006.0,7.0,28.0,18.0,5099.528712,123.7,159,105,131,123,8.06,130.285
2.0,2006.0,7.0,28.0,19.0,5001.198688,124.6,164,105,132,124,8.39,130.41
2.0,2006.0,7.0,28.0,20.0,5032.944622,126.1,168,106,132,124,8.76,130.55
2.0,2006.0,7.0,28.0,21.0,5255.859106,127.3,171,106,132,126,8.75,130.7
2.0,2006.0,7.0,28.0,22.0,5681.877038,127.2,169,106,133,126,8.72,130.865
2.0,2006.0,7.0,28.0,23.0,6087.657409,128.1,168,106,136,127,8.68,131.045
2.0,2006.0,7.0,28.0,24.0,6239.639908,129.6,167,106,138,127,8.59,131.235
2.0,2006.0,7.0,29.0,1.0,6098.662915,131.1,164,106,145,127,8.5,131.435
2.0,2006.0,7.0,29.0,2.0,5706.999567,134.5,162,106,157,127,8.39,131.65
2.0,2006.0,7.0,29.0,3.0,5238.263323,137.2,163,107,158,127,8.27,131.87
2.0,2006.0,7.0,29.0,4.0,4871.484066,141.8,165,107,159,126,8.16,132.105
2.0,2006.0,7.0,29.0,5.0,4676.017047,148.5,165,115,159,144,8.03,132.35
2.0,2006.0,7.0,29.0,6.0,4710.62863,152.9,169,119,152,156,7.95,132.6
2.0,2006.0,7.0,29.0,7.0,5101.40426,157.5,169,119,152,156,7.97,132.86
2.0,2006.0,7.0,29.0,8.0,5905.210531,162.8,179,126,152,168,8.07,133.115
2.0,2006.0,7.0,29.0,9.0,6834.719532,169.3,184,127,153,176,8.31,133.37
2.0,2006.0,7.0,29.0,10.0,7558.072984,175.9,184,128,156,182,8.58,133.62
2.0,2006.0,7.0,29.0,11.0,7909.485615,180.0,184,128,153,181,9.22,133.865
2.0,2006.0,7.0,29.0,12.0,7818.601665,182.4,183,128,155,188,9.66,134.105
2.0,2006.0,7.0,29.0,13.0,7430.710414,183.3,183,128,157,192,9.68,134.345
2.0,2006.0,7.0,29.0,14.0,6928.135126,183.9,183,128,158,194,9.6,134.58
2.0,2006.0,7.0,29.0,15.0,6425.689982,184.5,183,128,159,192,9.46,134.825
2.0,2006.0,7.0,29.0,16.0,5993.694874,184.1,183,127,149,193,9.35,135.07
2.0,2006.0,7.0,29.0,17.0,5592.001649,183.6,183,127,132,192,9.21,135.32
2.0,2006.0,7.0,29.0,18.0,5172.359719,183.3,183,127,126,190,9.02,135.57
2.0,2006.0,7.0,29.0,19.0,4764.576811,180.8,183,122,120,189,8.78,135.825
2.0,2006.0,7.0,29.0,20.0,4406.145812,175.8,183,118,112,166,8.51,136.08
2.0,2006.0,7.0,29.0,21.0,4087.241935,172.5,183,118,100,148,8.24,136.34
2.0,2006.0,7.0,29.0,22.0,3793.165584,169.8,183,117,79,136,7.98,136.595
2.0,2006.0,7.0,29.0,23.0,3537.035585,167.5,182,116,78,131,7.75,136.845
2.0,2006.0,7.0,29.0,24.0,3331.977677,162.8,181,113,64,118,7.52,137.09
2.0,2006.0,7.0,30.0,1.0,3163.326817,157.5,181,112,60,106,7.32,137.33
2.0,2006.0,7.0,30.0,2.0,3010.974073,153.4,177,110,53,103,7.12,137.565
2.0,2006.0,7.0,30.0,3.0,2860.825742,149.7,175,109,51,97,6.94,137.79
3.0,2007.0,8.0,3.0,17.0,221.050131,11.9,6,6,1,0,2.64,129.345
3.0,2007.0,8.0,3.0,18.0,209.9806227,12.0,6,6,1,0,2.63,129.35
3.0,2007.0,8.0,3.0,19.0,200.3431661,12.1,6,6,1,0,2.62,129.35
3.0,2007.0,8.0,3.0,20.0,192.3595756,12.0,6,4,1,0,2.62,129.35
3.0,2007.0,8.0,3.0,21.0,185.3640845,9.9,6,4,1,0,2.61,129.35
3.0,2007.0,8.0,3.0,22.0,178.5951288,8.0,6,1,1,0,2.6,129.35
3.0,2007.0,8.0,3.0,23.0,171.8530416,8.1,7,1,1,0,2.59,129.35
3.0,2007.0,8.0,3.0,24.0,165.2942756,8.3,23,1,1,0,2.58,129.35
3.0,2007.0,8.0,4.0,1.0,159.1661743,6.4,23,1,1,0,2.58,129.355
3.0,2007.0,8.0,4.0,2.0,153.8496211,5.9,23,1,1,0,2.57,129.36
3.0,2007.0,8.0,4.0,3.0,149.853507,5.9,20,1,1,0,2.55,129.365
3.0,2007.0,8.0,4.0,4.0,148.0652141,5.7,20,1,1,0,2.55,129.365
3.0,2007.0,8.0,4.0,5.0,149.5454635,5.7,20,1,1,0,2.54,129.365
3.0,2007.0,8.0,4.0,6.0,155.6698433,5.9,20,1,1,3,2.54,129.365
3.0,2007.0,8.0,4.0,7.0,168.1144548,6.3,20,1,1,3,2.53,129.365
3.0,2007.0,8.0,4.0,8.0,189.4425861,6.7,21,1,1,3,2.52,129.365
3.0,2007.0,8.0,4.0,9.0,221.4961625,9.0,22,1,1,3,2.52,129.37
3.0,2007.0,8.0,4.0,10.0,262.3444714,12.2,26,1,1,3,2.52,129.37
3.0,2007.0,8.0,4.0,11.0,309.4154423,18.0,35,1,1,17,2.51,129.375
3.0,2007.0,8.0,4.0,12.0,361.3442105,22.7,39,11,1,26,2.51,129.38
3.0,2007.0,8.0,4.0,13.0,416.9136332,27.6,44,11,3,26,2.51,129.39
3.0,2007.0,8.0,4.0,14.0,474.2902475,33.9,55,15,11,39,2.51,129.395
3.0,2007.0,8.0,4.0,15.0,532.3304131,43.2,64,26,33,46,2.54,129.405
3.0,2007.0,8.0,4.0,16.0,593.2660985,45.7,67,31,35,47,2.58,129.415
3.0,2007.0,8.0,4.0,17.0,659.6292737,46.3,68,32,35,48,2.62,129.42
3.0,2007.0,8.0,4.0,18.0,731.7763037,47.3,71,32,35,48,2.66,129.43
3.0,2007.0,8.0,4.0,19.0,809.431484,48.1,71,32,41,48,2.74,129.44
3.0,2007.0,8.0,4.0,20.0,891.9664351,49.6,73,32,43,49,2.89,129.45
3.0,2007.0,8.0,4.0,21.0,979.3979909,50.7,73,33,45,51,3.18,129.455
3.0,2007.0,8.0,4.0,22.0,1074.676514,53.2,73,33,79,56,3.77,129.46
3.0,2007.0,8.0,4.0,23.0,1180.901824,56.5,73,35,90,65,4.19,129.525
3.0,2007.0,8.0,4.0,24.0,1298.838041,59.1,73,38,91,69,4.43,129.535
3.0,2007.0,8.0,5.0,1.0,1429.29736,60.2,73,39,91,70,4.61,129.55
3.0,2007.0,8.0,5.0,2.0,1575.61999,60.6,73,39,92,72,4.74,129.565
3.0,2007.0,8.0,5.0,3.0,1741.588108,62.5,75,43,92,78,4.83,129.585
3.0,2007.0,8.0,5.0,4.0,1930.223748,64.5,76,44,92,79,4.93,129.61
3.0,2007.0,8.0,5.0,5.0,2142.9818,70.0,77,53,92,89,5.06,129.635
3.0,2007.0,8.0,5.0,6.0,2375.808706,75.9,77,57,93,146,5.16,129.66
3.0,2007.0,8.0,5.0,7.0,2621.980591,82.5,78,58,94,186,5.29,129.69
3.0,2007.0,8.0,5.0,8.0,2869.600756,87.7,78,60,95,204,5.69,129.725
3.0,2007.0,8.0,5.0,9.0,3105.020971,93.5,78,62,96,216,6.29,129.765
3.0,2007.0,8.0,5.0,10.0,3312.759716,97.8,79,68,97,218,7.03,129.815
3.0,2007.0,8.0,5.0,11.0,3478.231719,99.5,80,70,99,219,7.7,129.87
3.0,2007.0,8.0,5.0,12.0,3592.26999,99.7,80,70,99,219,8.1,129.93
3.0,2007.0,8.0,5.0,13.0,3648.191784,99.7,80,70,99,219,8.32,130.005
3.0,2007.0,8.0,5.0,14.0,3645.109618,99.7,80,70,99,219,8.38,130.085
3.0,2007.0,8.0,5.0,15.0,3588.371991,99.7,80,70,99,219,8.31,130.175
3.0,2007.0,8.0,5.0,16.0,3485.142589,99.7,80,70,99,219,8.11,130.27
3.0,2007.0,8.0,5.0,17.0,3344.739565,99.7,80,70,99,219,7.89,130.375
3.0,2007.0,8.0,5.0,18.0,3177.233757,99.7,80,70,99,219,7.66,130.49
3.0,2007.0,8.0,5.0,19.0,2993.552304,99.0,80,70,99,219,7.42,130.55
3.0,2007.0,8.0,5.0,20.0,2804.16229,99.0,80,70,102,219,7.18,130.675
3.0,2007.0,8.0,5.0,21.0,2616.834286,99.0,80,70,106,219,6.94,130.8
3.0,2007.0,8.0,5.0,22.0,2438.2522,99.3,81,70,106,220,6.73,130.93
3.0,2007.0,8.0,5.0,23.0,2273.449797,100.5,81,76,106,217,6.53,131.06
3.0,2007.0,8.0,5.0,24.0,2126.566223,100.0,81,77,106,217,6.36,131.19
3.0,2007.0,8.0,6.0,1.0,1999.812287,98.5,81,76,106,217,6.2,131.32
3.0,2007.0,8.0,6.0,2.0,1894.826086,97.5,81,76,104,217,6.05,131.455
3.0,2007.0,8.0,6.0,3.0,1812.883211,96.6,81,76,97,217,5.91,131.59
3.0,2007.0,8.0,6.0,4.0,1755.108243,96.6,81,76,75,203,5.78,131.725
3.0,2007.0,8.0,6.0,5.0,1722.384234,96.6,81,76,73,194,5.66,131.855
3.0,2007.0,8.0,6.0,6.0,1715.203129,97.8,81,76,80,194,5.54,131.985
3.0,2007.0,8.0,6.0,7.0,1732.733969,100.3,81,76,80,182,5.45,132.105
3.0,2007.0,8.0,6.0,8.0,1773.748348,102.7,81,76,75,177,5.4,132.225
3.0,2007.0,8.0,6.0,9.0,1836.750983,105.4,81,77,73,180,5.36,132.34
3.0,2007.0,8.0,6.0,10.0,1918.938334,107.0,82,77,74,179,5.33,132.445
3.0,2007.0,8.0,6.0,11.0,2012.540734,110.1,81,77,44,188,5.32,132.545
3.0,2007.0,8.0,6.0,12.0,2108.835788,112.3,68,79,33,212,5.51,132.64
3.0,2007.0,8.0,6.0,13.0,2200.256335,110.1,72,74,32,226,5.75,132.73
3.0,2007.0,8.0,6.0,14.0,2279.664519,107.2,72,78,32,233,5.99,132.815
3.0,2007.0,8.0,6.0,15.0,2340.484465,102.4,72,75,31,228,6.31,132.895
3.0,2007.0,8.0,6.0,16.0,2377.050684,96.1,72,64,31,219,6.63,132.97
3.0,2007.0,8.0,6.0,17.0,2386.777247,86.8,72,59,32,215,6.76,133.045
3.0,2007.0,8.0,6.0,18.0,2368.924937,84.3,72,58,32,214,6.74,133.12
3.0,2007.0,8.0,6.0,19.0,2327.061816,83.7,72,58,30,212,6.64,133.195
3.0,2007.0,8.0,6.0,20.0,2265.686854,82.7,71,58,29,206,6.54,133.27
3.0,2007.0,8.0,6.0,21.0,2188.715378,81.9,68,58,28,205,6.42,133.34
3.0,2007.0,8.0,6.0,22.0,2100.010977,80.4,63,57,27,195,6.28,133.41
3.0,2007.0,8.0,6.0,23.0,2003.813929,79.3,54,57,26,138,6.13,133.48
3.0,2007.0,8.0,6.0,24.0,1904.130724,76.8,50,55,24,98,5.98,133.55
3.0,2007.0,8.0,7.0,1.0,1803.656004,73.5,45,52,24,80,5.85,133.62
4.0,2007.0,9.0,14.0,15.0,161.8030021,0.6,0,0,1,3,2.53,140.38
4.0,2007.0,9.0,14.0,16.0,157.7736563,2.0,1,0,1,3,2.53,140.36
4.0,2007.0,9.0,14.0,17.0,162.3439824,4.6,9,2,2,4,2.53,140.34
4.0,2007.0,9.0,14.0,18.0,177.3780303,8.0,10,7,3,8,2.53,140.32
4.0,2007.0,9.0,14.0,19.0,199.5069696,10.0,12,11,3,9,2.53,140.3
4.0,2007.0,9.0,14.0,20.0,227.2489559,11.9,14,15,3,10,2.53,140.28
4.0,2007.0,9.0,14.0,21.0,270.7900716,13.7,16,17,3,11,2.53,140.26
4.0,2007.0,9.0,14.0,22.0,343.7446849,16.3,19,19,5,14,2.53,140.235
4.0,2007.0,9.0,14.0,23.0,457.2975767,22.6,23,23,14,20,2.53,140.215
4.0,2007.0,9.0,14.0,24.0,605.245612,30.7,33,30,17,30,2.53,140.195
4.0,2007.0,9.0,15.0,1.0,776.137626,37.0,43,34,22,35,2.53,140.175
4.0,2007.0,9.0,15.0,2.0,955.4295546,44.0,51,38,25,39,2.54,140.155
4.0,2007.0,9.0,15.0,3.0,1131.43378,56.2,80,40,38,56,2.56,140.135
4.0,2007.0,9.0,15.0,4.0,1306.981368,69.2,86,63,57,63,2.59,140.12
4.0,2007.0,9.0,15.0,5.0,1487.475305,82.7,93,80,80,94,2.66,140.105
4.0,2007.0,9.0,15.0,6.0,1677.511506,92.6,100,100,89,102,2.79,140.09
4.0,2007.0,9.0,15.0,7.0,1894.323885,100.1,107,112,97,110,2.98,140.075
4.0,2007.0,9.0,15.0,8.0,2154.983137,104.3,115,116,98,115,3.32,140.07
4.0,2007.0,9.0,15.0,9.0,2462.211337,105.8,117,116,98,116,3.93,140.065
4.0,2007.0,9.0,15.0,10.0,2816.800245,108.1,125,116,98,116,4.63,140.06
4.0,2007.0,9.0,15.0,11.0,3217.29935,108.7,125,116,98,116,5.23,140.06
4.0,2007.0,9.0,15.0,12.0,3628.436475,109.0,126,116,98,116,6.0,140.06
4.0,2007.0,9.0,15.0,13.0,4006.237633,109.1,127,116,98,116,7.42,140.07
4.0,2007.0,9.0,15.0,14.0,4307.400101,109.3,127,116,98,116,8.3,140.08
4.0,2007.0,9.0,15.0,15.0,4497.32612,109.3,127,116,98,116,8.68,140.095
4.0,2007.0,9.0,15.0,16.0,4575.566521,109.3,127,116,98,116,8.82,140.115
4.0,2007.0,9.0,15.0,17.0,4550.733571,109.3,127,116,98,116,8.85,140.14
4.0,2007.0,9.0,15.0,18.0,4436.458311,109.3,127,116,98,116,8.77,140.18
4.0,2007.0,9.0,15.0,19.0,4258.582512,109.3,127,116,98,116,8.62,140.225
4.0,2007.0,9.0,15.0,20.0,4043.842905,109.3,127,116,98,116,8.43,140.275
4.0,2007.0,9.0,15.0,21.0,3810.869616,109.3,127,116,98,116,8.19,140.33
4.0,2007.0,9.0,15.0,22.0,3577.54273,109.3,127,116,98,116,7.94,140.39
4.0,2007.0,9.0,15.0,23.0,3362.958713,109.3,127,116,98,116,7.7,140.455
4.0,2007.0,9.0,15.0,24.0,3171.930357,109.3,127,116,98,116,7.47,140.525
5.0,2008.0,7.0,23.0,21.0,251.5147715,1.6273,0,0,2,0,2.46,121.5
5.0,2008.0,7.0,23.0,22.0,148.5859561,2.1523,1,0,2,0,2.45,121.5
5.0,2008.0,7.0,23.0,23.0,100.9294941,2.4704,1,1,2,0,2.45,121.5
5.0,2008.0,7.0,23.0,24.0,108.4648947,2.4967,1,1,2,0,2.44,121.5
5.0,2008.0,7.0,24.0,1.0,147.5161486,2.5447,1,1,3,0,2.44,121.5
5.0,2008.0,7.0,24.0,2.0,180.3982328,2.657,1,1,3,0,2.43,121.5
5.0,2008.0,7.0,24.0,3.0,178.8399119,2.7509,1,1,3,0,2.42,121.5
5.0,2008.0,7.0,24.0,4.0,166.2341136,3.0542,1,1,3,0,2.41,121.5
5.0,2008.0,7.0,24.0,5.0,168.9387673,4.3651,9,2,3,0,2.41,121.5
5.0,2008.0,7.0,24.0,6.0,173.5076452,7.4588,23,2,2,0,2.4,121.5
5.0,2008.0,7.0,24.0,7.0,162.0690369,10.1461,32,3,2,0,2.39,121.5
5.0,2008.0,7.0,24.0,8.0,138.8534587,14.7538,54,5,2,0,2.39,121.5
5.0,2008.0,7.0,24.0,9.0,112.8660548,20.4609,77,10,2,4,2.38,121.5
5.0,2008.0,7.0,24.0,10.0,90.10825447,25.9951,96,13,2,10,2.38,121.5
5.0,2008.0,7.0,24.0,11.0,78.57788931,31.7626,117,19,2,13,2.37,121.5
5.0,2008.0,7.0,24.0,12.0,97.26211326,37.5542,128,26,2,15,2.37,121.5
5.0,2008.0,7.0,24.0,13.0,157.1121833,42.9122,139,28,2,15,2.37,121.5
5.0,2008.0,7.0,24.0,14.0,225.9464454,46.5787,168,29,2,15,2.37,121.5
5.0,2008.0,7.0,24.0,15.0,271.1795944,47.9425,170,30,2,16,2.37,121.5
5.0,2008.0,7.0,24.0,16.0,301.7446296,48.6482,171,30,2,16,2.37,121.5
