,홍수사상번호,연,월,일,시간,유입량,유역평균강수,강우(A지역),강우(B지역),강우(C지역),강우(D지역),수위(E지역),수위(D지역)
14086,19.0,2012.0,7.0,14.0,24.0,273.8855778,13.4308,20,4,21,8,2.21,127.38
14087,19.0,2012.0,7.0,15.0,1.0,294.044423,15.2495,20,6,21,10,2.24,127.376
14088,19.0,2012.0,7.0,15.0,2.0,317.6220751,16.9251,20,8,25,11,2.24,127.368
14089,19.0,2012.0,7.0,15.0,3.0,345.5859826,22.4834,22,12,35,20,2.25,127.36
14090,19.0,2012.0,7.0,15.0,4.0,378.1139259,30.4618,33,19,40,30,2.25,127.352
14091,19.0,2012.0,7.0,15.0,5.0,415.2977927,41.0133,50,27,54,43,2.26,127.352
14092,19.0,2012.0,7.0,15.0,6.0,457.6755651,54.2117,63,40,57,56,2.29,127.352
14093,19.0,2012.0,7.0,15.0,7.0,506.1821397,64.5737,74,52,63,68,2.33,127.352
14094,19.0,2012.0,7.0,15.0,8.0,562.8939755,70.7315,81,60,65,73,2.4,127.352
14095,19.0,2012.0,7.0,15.0,9.0,630.0373332,77.5067,84,76,77,89,2.49,127.352
14096,19.0,2012.0,7.0,15.0,10.0,709.2961176,82.1942,88,85,80,95,2.65,127.352
14097,19.0,2012.0,7.0,15.0,11.0,802.9522752,86.8584,90,92,84,100,2.98,127.356
14098,19.0,2012.0,7.0,15.0,12.0,916.2222745,89.0467,94,96,84,102,3.45,127.364
14099,19.0,2012.0,7.0,15.0,13.0,1054.146309,88.4659,95,99,85,103,3.93,127.372
14100,19.0,2012.0,7.0,15.0,14.0,1218.124952,86.0273,95,101,85,102,4.37,127.38
14101,19.0,2012.0,7.0,15.0,15.0,1407.746074,86.4756,96,102,85,102,4.83,127.392
14102,19.0,2012.0,7.0,15.0,16.0,1618.986368,87.0697,96,104,85,103,5.18,127.408
14103,19.0,2012.0,7.0,15.0,17.0,1845.581529,87.2113,92,104,85,103,5.38,127.428
14104,19.0,2012.0,7.0,15.0,18.0,2075.914461,87.6681,86,106,86,103,5.74,127.452
14105,19.0,2012.0,7.0,15.0,19.0,2296.49767,88.1313,86,107,86,103,6.67,127.476
14106,19.0,2012.0,7.0,15.0,20.0,2491.71487,88.6052,86,108,86,104,7.1,127.504
14107,19.0,2012.0,7.0,15.0,21.0,2647.333273,88.8375,86,108,78,104,7.23,127.532
14108,19.0,2012.0,7.0,15.0,22.0,2756.782871,89.1558,86,108,78,104,7.2,127.572
14109,19.0,2012.0,7.0,15.0,23.0,2816.987109,89.3231,86,108,78,104,7.1,127.616
14110,19.0,2012.0,7.0,15.0,24.0,2831.180478,89.3242,86,108,78,104,6.98,127.664
14111,19.0,2012.0,7.0,16.0,1.0,2804.816873,89.0396,86,108,78,104,6.81,127.72
14112,19.0,2012.0,7.0,16.0,2.0,2745.916782,88.6763,87,108,78,104,6.66,127.784
14113,19.0,2012.0,7.0,16.0,3.0,2663.07254,88.0392,87,108,78,104,6.5,127.852
14114,19.0,2012.0,7.0,16.0,4.0,2564.597286,86.8291,82,108,78,104,6.35,127.928
14115,19.0,2012.0,7.0,16.0,5.0,2458.162455,86.7873,82,108,78,103,6.2,128.008
14116,19.0,2012.0,7.0,16.0,6.0,2349.151877,86.7873,82,108,78,103,6.07,128.088
14117,19.0,2012.0,7.0,16.0,7.0,2241.54401,86.891,79,108,78,103,5.95,128.176
14118,19.0,2012.0,7.0,16.0,8.0,2135.983442,86.9173,79,108,77,103,5.81,128.268
14119,19.0,2012.0,7.0,16.0,9.0,2032.238399,86.9173,79,108,77,103,5.7,128.364
14120,19.0,2012.0,7.0,16.0,10.0,1929.905537,86.9445,79,108,77,103,5.57,128.464
14121,19.0,2012.0,7.0,16.0,11.0,1830.039527,86.9445,79,108,77,103,5.46,128.564
14122,19.0,2012.0,7.0,16.0,12.0,1739.698651,86.8894,79,108,77,103,5.35,128.668
14123,19.0,2012.0,7.0,16.0,13.0,1664.245654,86.9064,79,108,75,103,5.24,128.772
14124,19.0,2012.0,7.0,16.0,14.0,1596.257483,86.8458,79,108,75,103,5.14,128.88
14125,19.0,2012.0,7.0,16.0,15.0,1526.666816,86.7831,79,108,75,103,5.06,128.992
14126,19.0,2012.0,7.0,16.0,16.0,1452.615031,86.5893,79,108,75,101,4.97,129.104
14127,19.0,2012.0,7.0,16.0,17.0,1373.534496,86.5369,79,108,75,100,4.88,129.216
14128,19.0,2012.0,7.0,16.0,18.0,1291.812834,86.4227,79,108,75,100,4.8,129.328
14129,19.0,2012.0,7.0,16.0,19.0,1210.803552,86.4227,79,108,75,99,4.72,129.436
14130,19.0,2012.0,7.0,16.0,20.0,1134.768416,86.4227,79,108,75,96,4.64,129.548
14131,19.0,2012.0,7.0,16.0,21.0,1067.982119,86.4227,79,108,75,95,4.57,129.66
14132,19.0,2012.0,7.0,16.0,22.0,1013.862804,86.3195,79,107,75,86,4.5,129.768
14133,19.0,2012.0,7.0,16.0,23.0,974.5046038,85.9834,79,107,75,76,4.43,129.872
14134,19.0,2012.0,7.0,16.0,24.0,947.5621514,85.7192,79,107,75,63,4.36,129.972
14135,19.0,2012.0,7.0,17.0,1.0,929.6042269,85.4745,79,105,74,50,4.3,130.068
14136,19.0,2012.0,7.0,17.0,2.0,917.2956892,85.1822,79,103,74,38,4.23,130.156
14137,20.0,2012.0,8.0,14.0,22.0,63.57928546,57.2557,50,52,67,12,1.97,130.172
14138,20.0,2012.0,8.0,14.0,23.0,65.96683605,57.02,50,40,67,7,1.96,130.144
14139,20.0,2012.0,8.0,14.0,24.0,69.46720861,55.0688,50,28,54,7,1.95,130.112
14140,20.0,2012.0,8.0,15.0,1.0,74.2087314,52.6932,36,17,42,7,1.94,130.08
14141,20.0,2012.0,8.0,15.0,2.0,80.2773562,52.0236,36,10,40,6,1.94,130.052
14142,20.0,2012.0,8.0,15.0,3.0,87.74844063,51.0698,37,8,39,3,1.93,130.02
14143,20.0,2012.0,8.0,15.0,4.0,96.68538652,48.6102,30,6,36,0,1.92,129.988
14144,20.0,2012.0,8.0,15.0,5.0,107.1037723,43.9502,29,6,29,0,1.91,129.952
14145,20.0,2012.0,8.0,15.0,6.0,119.0072206,37.2369,30,6,20,1,1.9,129.92
14146,20.0,2012.0,8.0,15.0,7.0,132.3809163,31.1906,27,6,13,1,1.88,129.888
14147,20.0,2012.0,8.0,15.0,8.0,147.1362934,27.0396,25,6,12,1,1.87,129.852
14148,20.0,2012.0,8.0,15.0,9.0,163.1663483,21.6138,23,4,11,1,1.86,129.82
14149,20.0,2012.0,8.0,15.0,10.0,180.3640773,17.0669,15,4,11,1,1.84,129.788
14150,20.0,2012.0,8.0,15.0,11.0,198.6012302,13.0747,6,4,10,1,1.84,129.756
14151,20.0,2012.0,8.0,15.0,12.0,217.6645711,11.346,5,4,10,1,1.84,129.728
14152,20.0,2012.0,8.0,15.0,13.0,237.3196173,10.9832,5,4,3,1,1.84,129.696
14153,20.0,2012.0,8.0,15.0,14.0,257.3307559,10.9759,5,4,0,1,1.84,129.664
14154,20.0,2012.0,8.0,15.0,15.0,277.4578531,11.5881,11,4,0,1,1.84,129.632
14155,20.0,2012.0,8.0,15.0,16.0,297.4596447,11.2624,18,4,0,1,1.84,129.604
14156,20.0,2012.0,8.0,15.0,17.0,317.1353827,17.2438,25,10,11,8,1.83,129.576
14157,20.0,2012.0,8.0,15.0,18.0,336.4463833,22.1257,26,15,21,17,1.83,129.548
14158,20.0,2012.0,8.0,15.0,19.0,355.394479,25.9135,28,20,28,20,1.83,129.528
14159,20.0,2012.0,8.0,15.0,20.0,373.9639155,28.3919,28,24,34,24,1.83,129.504
14160,20.0,2012.0,8.0,15.0,21.0,392.0685929,29.808,28,26,35,25,1.84,129.484
14161,20.0,2012.0,8.0,15.0,22.0,409.6048247,31.3077,28,27,38,26,1.85,129.468
14162,20.0,2012.0,8.0,15.0,23.0,426.4641008,32.926,28,29,41,28,1.86,129.452
14163,20.0,2012.0,8.0,15.0,24.0,442.5186163,34.5109,30,31,45,30,1.87,129.436
14164,20.0,2012.0,8.0,16.0,1.0,457.6357426,36.4731,30,31,51,32,1.89,129.424
14165,20.0,2012.0,8.0,16.0,2.0,471.7130199,39.0136,30,31,54,35,1.93,129.416
14166,20.0,2012.0,8.0,16.0,3.0,484.7686637,41.131,30,35,57,42,1.96,129.408
14167,20.0,2012.0,8.0,16.0,4.0,496.8510581,42.3808,30,38,58,43,2.01,129.404
14168,20.0,2012.0,8.0,16.0,5.0,508.0085873,42.629,30,38,58,43,2.09,129.404
14169,20.0,2012.0,8.0,16.0,6.0,518.3115565,42.9332,30,38,62,43,2.23,129.408
14170,20.0,2012.0,8.0,16.0,7.0,527.9179557,43.3392,30,39,64,47,2.39,129.412
14171,20.0,2012.0,8.0,16.0,8.0,537.007696,43.9805,30,45,66,49,2.48,129.42
14172,20.0,2012.0,8.0,16.0,9.0,545.7728668,44.2397,30,46,67,50,2.55,129.432
14173,20.0,2012.0,8.0,16.0,10.0,554.454271,44.5231,30,47,67,50,2.58,129.444
14174,20.0,2012.0,8.0,16.0,11.0,563.3048894,44.7786,30,47,68,50,2.59,129.456
14175,20.0,2012.0,8.0,16.0,12.0,572.5255025,45.7696,30,47,68,50,2.59,129.472
14176,20.0,2012.0,8.0,16.0,13.0,582.1080877,46.1857,31,47,68,50,2.61,129.488
14177,20.0,2012.0,8.0,16.0,14.0,591.9924215,46.4335,31,47,68,50,2.62,129.504
14178,20.0,2012.0,8.0,16.0,15.0,602.1069363,46.6791,31,47,68,50,2.65,129.524
14179,20.0,2012.0,8.0,16.0,16.0,612.3346873,46.823,31,47,69,50,2.73,129.544
14180,20.0,2012.0,8.0,16.0,17.0,622.5473851,47.4116,31,47,70,50,2.81,129.564
14181,20.0,2012.0,8.0,16.0,18.0,632.6326661,50.4346,32,48,72,56,2.82,129.584
14182,20.0,2012.0,8.0,16.0,19.0,642.541869,55.3059,33,71,72,58,2.83,129.604
14183,20.0,2012.0,8.0,16.0,20.0,652.2422579,59.3138,35,76,73,63,2.87,129.624
14184,20.0,2012.0,8.0,16.0,21.0,661.7010972,62.1358,35,85,74,66,3.14,129.648
14185,20.0,2012.0,8.0,16.0,22.0,670.8544796,62.8403,35,88,74,66,3.46,129.668
14186,20.0,2012.0,8.0,16.0,23.0,679.5138123,63.0712,35,88,74,66,3.76,129.692
14187,20.0,2012.0,8.0,16.0,24.0,687.4593307,63.1666,35,86,74,66,3.85,129.716
14188,20.0,2012.0,8.0,17.0,1.0,694.4932487,63.1895,35,86,74,65,3.82,129.74
14189,20.0,2012.0,8.0,17.0,2.0,700.5056924,63.1895,35,86,74,65,3.73,129.764
14190,20.0,2012.0,8.0,17.0,3.0,705.4087663,63.1974,35,86,74,65,3.64,129.788
14191,20.0,2012.0,8.0,17.0,4.0,709.144885,63.1974,35,86,74,65,3.57,129.812
14192,20.0,2012.0,8.0,17.0,5.0,711.7777041,63.1974,35,86,74,65,3.49,129.84
14193,20.0,2012.0,8.0,17.0,6.0,713.4011898,63.0727,35,86,74,65,3.44,129.864
14194,20.0,2012.0,8.0,17.0,7.0,714.0996444,62.8892,35,86,74,65,3.4,129.892
14195,20.0,2012.0,8.0,17.0,8.0,713.9187165,62.6519,35,86,74,65,3.38,129.92
14196,20.0,2012.0,8.0,17.0,9.0,712.894391,62.6843,35,86,74,65,3.39,129.944
14197,20.0,2012.0,8.0,17.0,10.0,711.0537544,62.5343,35,86,74,65,3.41,129.972
14198,20.0,2012.0,8.0,17.0,11.0,708.3883,62.2779,35,86,74,65,3.4,130
14199,20.0,2012.0,8.0,17.0,12.0,704.8806228,61.9079,35,86,74,58,3.41,130.028
14200,20.0,2012.0,8.0,17.0,13.0,700.5133178,61.4776,35,86,74,49,3.41,130.056
14201,20.0,2012.0,8.0,17.0,14.0,695.2524584,60.9604,36,86,74,46,3.4,130.084
14202,20.0,2012.0,8.0,17.0,15.0,688.9980318,60.7674,35,86,74,42,3.38,130.116
14203,20.0,2012.0,8.0,17.0,16.0,681.6335038,60.4649,35,86,74,41,3.37,130.144
14204,20.0,2012.0,8.0,17.0,17.0,673.0840666,60.5301,34,80,74,40,3.35,130.172
14205,20.0,2012.0,8.0,17.0,18.0,663.4418185,61.8829,43,75,77,38,3.33,130.204
14206,20.0,2012.0,8.0,17.0,19.0,652.8405845,63.0867,43,70,78,37,3.31,130.236
14207,20.0,2012.0,8.0,17.0,20.0,641.4155716,63.1389,43,66,78,35,3.31,130.268
14208,20.0,2012.0,8.0,17.0,21.0,629.3075155,63.1746,43,64,67,32,3.28,130.3
14209,20.0,2012.0,8.0,17.0,22.0,616.6585341,62.9328,43,63,57,25,3.26,130.332
14210,20.0,2012.0,8.0,17.0,23.0,603.6090391,61.564,43,61,50,24,3.21,130.364
14211,20.0,2012.0,8.0,17.0,24.0,590.2926175,60.5537,43,60,44,24,3.18,130.396
14212,20.0,2012.0,8.0,18.0,1.0,576.8411503,52.1334,43,60,43,24,3.13,130.428
14213,20.0,2012.0,8.0,18.0,2.0,563.3784082,45.8215,43,60,40,20,3.1,130.46
14214,20.0,2012.0,8.0,18.0,3.0,549.9957213,42.1972,37,56,37,18,3.06,130.496
14215,20.0,2012.0,8.0,18.0,4.0,536.7763092,39.9688,30,53,33,17,3.03,130.528
14216,20.0,2012.0,8.0,18.0,5.0,523.7956526,38.6051,23,53,27,17,3,130.56
14217,20.0,2012.0,8.0,18.0,6.0,511.0982765,37.1518,21,53,24,17,2.96,130.588
14218,20.0,2012.0,8.0,18.0,7.0,498.7209666,34.9909,19,52,21,17,2.94,130.62
14219,20.0,2012.0,8.0,18.0,8.0,486.7005088,32.9558,19,46,20,17,2.91,130.648
14220,20.0,2012.0,8.0,18.0,9.0,475.0763709,30.614,19,45,20,17,2.88,130.676
14221,20.0,2012.0,8.0,18.0,10.0,463.8987484,28.0635,19,44,16,17,2.85,130.704
14222,20.0,2012.0,8.0,18.0,11.0,453.2205189,25.9461,19,44,14,17,2.82,130.732
14223,20.0,2012.0,8.0,18.0,12.0,443.0652451,24.701,17,44,12,17,2.8,130.76
14224,20.0,2012.0,8.0,18.0,13.0,433.3392312,24.584,19,44,11,11,2.78,130.788
14225,20.0,2012.0,8.0,18.0,14.0,423.9194665,24.2798,19,44,11,9,2.76,130.812
14226,20.0,2012.0,8.0,18.0,15.0,414.7018251,23.8738,19,44,10,4,2.75,130.836
14227,20.0,2012.0,8.0,18.0,16.0,405.6577198,23.2325,19,44,10,1,2.74,130.86
14228,20.0,2012.0,8.0,18.0,17.0,396.7774481,22.9733,19,44,10,1,2.72,130.884
14229,20.0,2012.0,8.0,18.0,18.0,388.0581016,22.8621,19,43,10,1,2.71,130.908
14230,20.0,2012.0,8.0,18.0,19.0,379.5239469,22.8724,19,20,11,9,2.69,130.932
14231,20.0,2012.0,8.0,18.0,20.0,371.206045,22.0433,20,15,10,9,2.67,130.956
14232,20.0,2012.0,8.0,18.0,21.0,363.1310787,21.6272,20,6,9,9,2.66,130.98
14233,20.0,2012.0,8.0,18.0,22.0,355.3082197,21.3794,20,3,7,9,2.64,131
14234,20.0,2012.0,8.0,18.0,23.0,347.7422617,21.1338,20,2,7,9,2.62,131.02
14235,20.0,2012.0,8.0,18.0,24.0,340.4379987,20.9899,20,2,6,9,2.6,131.04
14236,20.0,2012.0,8.0,19.0,1.0,333.4041136,20.4013,19,1,5,9,2.58,131.056
14237,20.0,2012.0,8.0,19.0,2.0,326.6648472,17.3783,19,1,5,9,2.57,131.072
14238,20.0,2012.0,8.0,19.0,3.0,320.2483293,12.6539,19,1,5,9,2.55,131.092
14239,20.0,2012.0,8.0,19.0,4.0,314.1722896,8.8382,19,1,5,9,2.53,131.108
14240,20.0,2012.0,8.0,19.0,5.0,308.4128556,6.1033,19,1,5,9,2.52,131.124
14241,20.0,2012.0,8.0,19.0,6.0,302.9357547,5.3988,18,1,5,9,2.5,131.14
14242,20.0,2012.0,8.0,19.0,7.0,297.7224039,5.1679,17,1,5,9,2.48,131.156
14243,20.0,2012.0,8.0,19.0,8.0,292.816978,5.0725,15,1,5,9,2.47,131.168
14244,20.0,2012.0,8.0,19.0,9.0,288.2793418,5.0496,15,1,5,9,2.45,131.184
14245,20.0,2012.0,8.0,19.0,10.0,284.1558128,5.0775,15,1,5,9,2.44,131.2
14246,20.0,2012.0,8.0,19.0,11.0,280.4385209,5.0696,15,1,5,9,2.43,131.216
14247,20.0,2012.0,8.0,19.0,12.0,277.1060492,5.0696,15,1,5,9,2.42,131.228
14248,20.0,2012.0,8.0,19.0,13.0,274.1112637,5.0696,15,1,5,9,2.41,131.24
14249,20.0,2012.0,8.0,19.0,14.0,271.3041627,5.0696,15,1,5,8,2.39,131.252
14250,20.0,2012.0,8.0,19.0,15.0,268.5090274,5.1989,15,3,5,8,2.38,131.264
14251,20.0,2012.0,8.0,19.0,16.0,265.5501392,5.4793,16,4,5,8,2.37,131.276
14252,20.0,2012.0,8.0,19.0,17.0,262.2937195,5.3674,16,4,5,8,2.36,131.288
14253,20.0,2012.0,8.0,19.0,18.0,258.7737512,5.3485,16,4,5,8,2.35,131.3
14254,20.0,2012.0,8.0,19.0,19.0,255.0661572,5.1985,16,4,5,8,2.34,131.312
14255,20.0,2012.0,8.0,19.0,20.0,251.242982,5.2705,16,4,5,8,2.33,131.32
14256,20.0,2012.0,8.0,19.0,21.0,247.360755,5.2384,16,4,5,8,2.32,131.328
14257,20.0,2012.0,8.0,19.0,22.0,243.472127,5.5706,16,4,2,8,2.32,131.336
14258,20.0,2012.0,8.0,19.0,23.0,239.6244738,6.9894,24,4,1,8,2.3,131.344
14259,20.0,2012.0,8.0,19.0,24.0,235.8440701,7.4508,25,3,1,8,2.3,131.352
14260,20.0,2012.0,8.0,20.0,1.0,232.1519155,7.4952,26,3,1,8,2.29,131.36
14261,20.0,2012.0,8.0,20.0,2.0,228.5693938,6.1642,24,3,1,8,2.28,131.372
14262,20.0,2012.0,8.0,20.0,3.0,225.1194264,4.9542,24,3,1,8,2.27,131.384
14263,20.0,2012.0,8.0,20.0,4.0,221.8253188,5.1494,25,3,1,8,2.27,131.392
14264,20.0,2012.0,8.0,20.0,5.0,218.7056068,5.7745,26,3,1,8,2.26,131.4
14265,20.0,2012.0,8.0,20.0,6.0,215.7597484,6.3362,17,3,1,9,2.25,131.408
14266,20.0,2012.0,8.0,20.0,7.0,212.9824317,6.8689,17,3,1,9,2.24,131.416
14267,20.0,2012.0,8.0,20.0,8.0,210.3841554,7.5962,19,3,3,11,2.23,131.424
14268,20.0,2012.0,8.0,20.0,9.0,208.0386605,8.1614,19,3,4,11,2.23,131.432
14269,20.0,2012.0,8.0,20.0,10.0,206.0354986,8.2528,19,4,4,11,2.22,131.436
14270,20.0,2012.0,8.0,20.0,11.0,204.4642212,8.0347,19,4,4,11,2.22,131.44
14271,20.0,2012.0,8.0,20.0,12.0,203.3685277,7.8138,19,4,4,11,2.21,131.444
14272,20.0,2012.0,8.0,20.0,13.0,202.6087078,7.7191,19,4,4,11,2.21,131.448
14273,20.0,2012.0,8.0,20.0,14.0,201.9991992,7.6727,19,4,4,3,2.2,131.452
14274,20.0,2012.0,8.0,20.0,15.0,201.3911987,7.6727,19,4,4,3,2.2,131.456
14275,20.0,2012.0,8.0,20.0,16.0,200.7829408,7.7384,19,4,4,3,2.19,131.46
14276,20.0,2012.0,8.0,20.0,17.0,200.2094192,8.2096,20,4,4,3,2.19,131.464
14277,20.0,2012.0,8.0,20.0,18.0,199.7116318,8.6811,22,4,4,3,2.18,131.468
14278,20.0,2012.0,8.0,20.0,19.0,199.3545929,9.2862,23,4,4,4,2.18,131.472
14279,20.0,2012.0,8.0,20.0,20.0,199.209321,9.6717,23,5,4,4,2.18,131.476
14280,20.0,2012.0,8.0,20.0,21.0,199.3403804,9.6772,23,5,4,4,2.17,131.48
14281,20.0,2012.0,8.0,20.0,22.0,199.786518,9.8844,23,5,4,4,2.17,131.484
14282,20.0,2012.0,8.0,20.0,23.0,200.5800265,9.9609,23,5,3,4,2.17,131.492
14283,20.0,2012.0,8.0,20.0,24.0,201.7534176,10.0893,23,5,3,4,2.17,131.5
14284,20.0,2012.0,8.0,21.0,1.0,203.3400784,10.1829,21,5,4,4,2.17,131.508
14285,20.0,2012.0,8.0,21.0,2.0,205.373615,10.1286,21,5,4,4,2.17,131.516
14286,20.0,2012.0,8.0,21.0,3.0,207.8876335,10.0949,22,5,4,4,2.17,131.52
14287,20.0,2012.0,8.0,21.0,4.0,210.9067562,10.0546,22,5,4,4,2.17,131.524
14288,20.0,2012.0,8.0,21.0,5.0,214.4196698,10.8321,22,5,4,4,2.18,131.528
14289,20.0,2012.0,8.0,21.0,6.0,218.4060771,13.6139,29,5,4,4,2.18,131.532
14290,20.0,2012.0,8.0,21.0,7.0,222.8608018,16.8322,33,6,4,4,2.19,131.536
14291,20.0,2012.0,8.0,21.0,8.0,227.8391512,18.2254,36,7,4,4,2.19,131.54
14292,20.0,2012.0,8.0,21.0,9.0,233.4115534,18.5954,36,7,4,4,2.2,131.548
14293,20.0,2012.0,8.0,21.0,10.0,239.6486459,18.7779,36,7,4,4,2.21,131.556
14294,20.0,2012.0,8.0,21.0,11.0,246.6219035,18.8573,36,7,4,4,2.21,131.564
14295,20.0,2012.0,8.0,21.0,12.0,254.4030106,20.0478,36,7,17,4,2.22,131.572
14296,20.0,2012.0,8.0,21.0,13.0,263.0346491,20.5436,36,7,17,7,2.23,131.58
14297,20.0,2012.0,8.0,21.0,14.0,272.4434917,21.8607,37,7,17,9,2.23,131.588
14298,20.0,2012.0,8.0,21.0,15.0,282.5272089,22.0329,37,9,17,9,2.23,131.596
14299,20.0,2012.0,8.0,21.0,16.0,293.208728,22.4579,37,8,17,9,2.24,131.604
14300,20.0,2012.0,8.0,21.0,17.0,304.5120038,22.5184,37,8,17,9,2.25,131.612
14301,20.0,2012.0,8.0,21.0,18.0,316.4862482,23.4563,37,8,18,9,2.28,131.62
14302,20.0,2012.0,8.0,21.0,19.0,329.180673,27.0391,37,8,20,20,2.39,131.628
14303,20.0,2012.0,8.0,21.0,20.0,342.6412035,28.8997,44,8,20,20,2.51,131.636
14304,20.0,2012.0,8.0,21.0,21.0,356.9006188,29.056,46,9,20,20,2.61,131.644
14305,20.0,2012.0,8.0,21.0,22.0,371.9884117,29.6963,51,9,26,20,2.68,131.652
14306,20.0,2012.0,8.0,21.0,23.0,387.9225786,30.3507,52,9,33,20,2.75,131.66
14307,20.0,2012.0,8.0,21.0,24.0,404.6751301,30.45,64,9,33,20,2.81,131.664
14308,20.0,2012.0,8.0,22.0,1.0,422.2065806,30.6491,69,9,33,19,2.89,131.672
14309,20.0,2012.0,8.0,22.0,2.0,440.4861323,30.7202,69,9,33,19,2.95,131.68
14310,20.0,2012.0,8.0,22.0,3.0,459.5177382,30.81,69,9,33,17,2.98,131.688
14311,20.0,2012.0,8.0,22.0,4.0,479.3140391,30.9023,69,9,33,17,2.99,131.696
14312,20.0,2012.0,8.0,22.0,5.0,499.9059671,31.0395,69,9,33,18,2.98,131.704
14313,20.0,2012.0,8.0,22.0,6.0,521.397619,30.8072,69,9,33,18,2.98,131.716
14314,20.0,2012.0,8.0,22.0,7.0,543.9113828,31.0002,70,9,34,18,2.99,131.728
14315,20.0,2012.0,8.0,22.0,8.0,567.5719837,32.7543,73,9,42,23,2.99,131.74
14316,20.0,2012.0,8.0,22.0,9.0,592.5134963,34.2953,73,10,45,26,3.02,131.756
14317,20.0,2012.0,8.0,22.0,10.0,618.8723323,35.0368,73,9,46,26,3.05,131.768
14318,20.0,2012.0,8.0,22.0,11.0,646.7645881,35.7727,65,9,50,29,3.07,131.78
14319,20.0,2012.0,8.0,22.0,12.0,676.2250987,37.0503,65,10,49,30,3.09,131.792
14320,20.0,2012.0,8.0,22.0,13.0,707.2683838,38.4673,66,11,51,31,3.12,131.808
14321,20.0,2012.0,8.0,22.0,14.0,739.908963,41.4759,70,16,52,32,3.17,131.824
14322,20.0,2012.0,8.0,22.0,15.0,774.1332455,43.0933,71,18,53,35,3.19,131.84
14323,20.0,2012.0,8.0,22.0,16.0,809.8151985,44.1129,70,20,56,36,3.22,131.856
14324,20.0,2012.0,8.0,22.0,17.0,846.8006789,44.3245,69,21,56,37,3.26,131.872
14325,20.0,2012.0,8.0,22.0,18.0,884.9467905,44.9242,69,23,56,37,3.39,131.888
14326,20.0,2012.0,8.0,22.0,19.0,924.155626,45.0519,69,24,56,37,3.52,131.908
14327,20.0,2012.0,8.0,22.0,20.0,964.340525,45.0709,67,23,56,37,3.67,131.928
14328,20.0,2012.0,8.0,22.0,21.0,1005.417815,45.3683,69,23,56,37,3.72,131.948
14329,20.0,2012.0,8.0,22.0,22.0,1047.315773,45.7475,69,24,56,37,3.74,131.972
14330,20.0,2012.0,8.0,22.0,23.0,1089.965666,45.8217,69,24,57,37,3.75,131.996
14331,20.0,2012.0,8.0,22.0,24.0,1133.266725,46.5837,69,24,60,41,3.74,132.024
14332,20.0,2012.0,8.0,23.0,1.0,1176.990061,47.99,69,24,61,44,3.74,132.052
14333,20.0,2012.0,8.0,23.0,2.0,1220.874749,53.5309,69,27,61,68,3.8,132.08
14334,20.0,2012.0,8.0,23.0,3.0,1264.625225,59.838,70,32,62,70,3.88,132.108
14335,20.0,2012.0,8.0,23.0,4.0,1307.807363,64.2087,70,47,63,77,4.01,132.14
14336,20.0,2012.0,8.0,23.0,5.0,1349.952394,68.2107,69,52,71,84,4.13,132.172
14337,20.0,2012.0,8.0,23.0,6.0,1390.591552,71.0586,70,61,71,89,4.4,132.208
14338,20.0,2012.0,8.0,23.0,7.0,1429.235046,73.8265,72,64,72,92,4.85,132.24
14339,20.0,2012.0,8.0,23.0,8.0,1465.308997,75.4528,73,65,72,90,5.25,132.276
14340,20.0,2012.0,8.0,23.0,9.0,1498.218502,76.2277,73,65,72,88,5.5,132.316
14341,20.0,2012.0,8.0,23.0,10.0,1527.417597,76.4808,73,66,72,89,5.59,132.356
14342,20.0,2012.0,8.0,23.0,11.0,1552.556063,76.941,74,67,72,89,5.56,132.396
14343,20.0,2012.0,8.0,23.0,12.0,1573.33262,77.6049,74,68,73,89,5.51,132.44
14344,20.0,2012.0,8.0,23.0,13.0,1589.498808,77.7684,74,69,73,91,5.44,132.484
14345,20.0,2012.0,8.0,23.0,14.0,1601.017451,75.6881,74,70,74,80,5.42,132.528
14346,20.0,2012.0,8.0,23.0,15.0,1607.904194,72.9105,73,67,75,80,5.41,132.576
14347,20.0,2012.0,8.0,23.0,16.0,1610.21475,71.6662,73,67,62,80,5.36,132.624
14348,20.0,2012.0,8.0,23.0,17.0,1608.165107,71.4986,73,67,62,81,5.3,132.676
14349,20.0,2012.0,8.0,23.0,18.0,1602.01132,71.4352,66,67,62,81,5.26,132.728
14350,20.0,2012.0,8.0,23.0,19.0,1592.01489,71.2212,62,67,62,81,5.22,132.784
14351,20.0,2012.0,8.0,23.0,20.0,1578.459102,70.0079,58,68,62,81,5.21,132.836
14352,20.0,2012.0,8.0,23.0,21.0,1561.632683,69.5488,58,67,63,81,5.17,132.892
14353,20.0,2012.0,8.0,23.0,22.0,1541.824363,68.2641,58,67,62,81,5.16,132.948
14354,20.0,2012.0,8.0,23.0,23.0,1519.332194,68.0919,58,67,60,81,5.12,133.004
14355,20.0,2012.0,8.0,23.0,24.0,1494.491525,67.7204,58,67,60,80,5.08,133.06
14356,20.0,2012.0,8.0,24.0,1.0,1467.647029,67.7044,58,67,60,80,5.03,133.116
14357,20.0,2012.0,8.0,24.0,2.0,1439.127615,66.7386,57,67,54,80,4.96,133.172
14358,20.0,2012.0,8.0,24.0,3.0,1409.199135,63.2376,57,67,47,75,4.89,133.224
14359,20.0,2012.0,8.0,24.0,4.0,1378.111679,61.4038,57,67,47,72,4.82,133.28
