?�수?�상번호,???????�간,?�입???�역?�균강수,강우(A지??,강우(B지??,강우(C지??,강우(D지??,?�위(E지??,?�위(D지??,,,,
20,2012,8,22,11,646.7645881,32.4226,65,9,47,29,3.07,131.785
20,2012,8,22,12,676.2250987,33.8562,65,10,48,29,3.09,131.8
20,2012,8,22,13,707.2683838,35.934,66,11,51,30,3.12,131.815
20,2012,8,22,14,739.908963,39.4752,70,16,51,32,3.17,131.835
20,2012,8,22,15,774.1332455,41.6574,71,18,52,35,3.19,131.855
20,2012,8,22,16,809.8151985,43.4272,70,20,55,36,3.22,131.875
20,2012,8,22,17,846.8006789,44.204,69,21,55,37,3.26,131.895
20,2012,8,22,18,884.9467905,44.7658,69,23,55,37,3.39,131.915
20,2012,8,22,19,924.155626,44.4223,69,24,55,37,3.52,131.935
20,2012,8,22,20,964.340525,43.9695,67,24,55,37,3.67,131.96
20,2012,8,22,21,1005.417815,43.6618,69,23,55,37,3.72,131.985
20,2012,8,22,22,1047.315773,43.6313,69,24,55,37,3.74,132.005
20,2012,8,22,23,1089.965666,43.5331,69,24,56,37,3.75,132.03
20,2012,8,22,24,1133.266725,44.2172,69,24,59,41,3.74,132.055
20,2012,8,23,1,1176.990061,46.0182,69,24,47,44,3.74,132.085
20,2012,8,23,2,1220.874749,51.9316,69,27,47,68,3.8,132.115
20,2012,8,23,3,1264.625225,58.7502,70,32,48,70,3.88,132.145
20,2012,8,23,4,1307.807363,63.4004,70,47,49,77,4.01,132.175
20,2012,8,23,5,1349.952394,67.3427,69,52,58,84,4.13,132.21
20,2012,8,23,6,1390.591552,70.2762,70,61,58,86,4.4,132.24
20,2012,8,23,7,1429.235046,72.3431,72,65,58,87,4.85,132.275
20,2012,8,23,8,1465.308997,71.316,73,66,56,88,5.25,132.31
20,2012,8,23,9,1498.218502,68.9662,73,65,56,88,5.5,132.35
20,2012,8,23,10,1527.417597,67.9563,73,66,56,89,5.59,132.39
20,2012,8,23,11,1552.556063,68.2786,74,67,50,89,5.56,132.435
20,2012,8,23,12,1573.33262,68.8816,74,68,44,78,5.51,132.48
20,2012,8,23,13,1589.498808,69.5963,74,69,44,80,5.44,132.53
20,2012,8,23,14,1601.017451,68.9151,74,70,45,80,5.42,132.58
20,2012,8,23,15,1607.904194,68.7729,73,71,46,80,5.41,132.635
20,2012,8,23,16,1610.21475,67.6047,73,67,46,80,5.36,132.69
20,2012,8,23,17,1608.165107,67.6349,73,67,46,81,5.3,132.745
20,2012,8,23,18,1602.01132,67.329,66,67,46,81,5.26,132.805
20,2012,8,23,19,1592.01489,67.2808,62,67,46,81,5.22,132.86
20,2012,8,23,20,1578.459102,66.4844,58,68,45,81,5.21,132.92
20,2012,8,23,21,1561.632683,63.0254,58,68,38,81,5.17,132.975
20,2012,8,23,22,1541.824363,61.1972,58,67,35,80,5.16,133.035
20,2012,8,23,23,1519.332194,61.0409,58,67,34,80,5.12,133.09
20,2012,8,23,24,1494.491525,60.4541,58,67,30,80,5.08,133.15
20,2012,8,24,1,1467.647029,59.7149,58,67,29,75,5.03,133.205
20,2012,8,24,2,1439.127615,59.3352,57,67,26,72,4.96,133.265
20,2012,8,24,3,1409.199135,59.2179,57,67,25,72,4.89,133.32
20,2012,8,24,4,1378.111679,59.1736,57,67,24,69,4.82,133.375
20,2012,8,24,5,1346.134742,59.5416,57,69,21,68,4.75,133.43
20,2012,8,24,6,1313.615431,59.7498,57,69,21,68,4.68,133.48
20,2012,8,24,7,1280.920262,59.71,57,69,21,66,4.61,133.525
20,2012,8,24,8,1248.37828,59.6924,50,70,21,63,4.55,133.575
20,2012,8,24,9,1216.168675,58.1097,48,70,21,62,4.5,133.62
20,2012,8,24,10,1184.43317,56.0303,43,69,21,61,4.45,133.665
20,2012,8,24,11,1153.29944,54.632,42,69,22,61,4.4,133.71
20,2012,8,24,12,1122.838964,53.9138,30,69,21,61,4.34,133.75
20,2012,8,24,13,1093.109175,53.2059,25,68,18,61,4.29,133.79
20,2012,8,24,14,1064.164144,51.6809,25,67,17,61,4.23,133.825
20,2012,8,24,15,1036.04451,49.6031,25,62,17,61,4.17,133.865
20,2012,8,24,16,1008.787554,46.0328,24,60,16,61,4.12,133.9
20,2012,8,24,17,982.4305552,43.8629,24,58,15,57,4.08,133.935
20,2012,8,24,18,957.0019487,42.0931,24,57,6,54,4.03,133.965
20,2012,8,24,19,932.4947928,41.3163,23,55,6,30,3.99,133.995
20,2012,8,24,20,908.8933013,40.6331,20,54,5,28,3.94,134.02
20,2012,8,24,21,886.1764173,40.5054,20,54,5,21,3.9,134.045
20,2012,8,24,22,864.3020011,40.5017,20,54,6,14,3.87,134.065
20,2012,8,24,23,843.2226423,40.2337,20,53,6,9,3.82,134.085
20,2012,8,24,24,822.8948435,40.0291,19,53,6,6,3.78,134.105
20,2012,8,25,1,803.2907587,40.4956,17,53,6,5,3.74,134.12
20,2012,8,25,2,784.386455,40.5197,13,53,8,6,3.71,134.135
20,2012,8,25,3,766.1540575,39.294,13,50,7,6,3.67,134.15
20,2012,8,25,4,748.5499226,33.9119,14,46,6,6,3.65,134.155
20,2012,8,25,5,731.5264646,27.1649,14,31,6,6,3.61,134.16
20,2012,8,25,6,715.0475084,22.6375,14,26,6,4,3.58,134.165
20,2012,8,25,7,699.1225198,18.9953,15,17,6,4,3.55,134.165
20,2012,8,25,8,683.7723753,16.0988,15,13,6,4,3.51,134.165
20,2012,8,25,9,669.0179511,13.3534,13,11,6,4,3.49,134.165
20,2012,8,25,10,654.8662564,11.6899,14,11,7,3,3.46,134.165
20,2012,8,25,11,641.2688321,10.8882,14,10,7,4,3.43,134.16
20,2012,8,25,12,628.1633516,10.5049,14,9,7,4,3.4,134.15
20,2012,8,25,13,615.489413,9.8126,14,8,7,4,3.38,134.14
20,2012,8,25,14,603.1943123,9.0271,14,7,7,4,3.35,134.13
20,2012,8,25,15,591.2272701,8.0861,13,6,7,4,3.33,134.12
20,2012,8,25,16,579.5377388,7.3846,13,5,7,4,3.31,134.11
20,2012,8,25,17,568.0760991,6.9439,13,5,7,4,3.28,134.1
20,2012,8,25,18,556.7929639,6.795,10,5,7,4,3.26,134.085
20,2012,8,25,19,545.6430155,6.5926,7,5,7,4,3.23,134.07
20,2012,8,25,20,534.597215,6.4735,6,5,7,4,3.22,134.055
21,2012,8,25,21,523.6305927,6.4612,6,4,7,4,3.19,134.04
21,2012,8,30,1,333.003417,19.5684,10,32,4,12,2.72,132.82
21,2012,8,30,2,308.9047773,19.5327,10,32,4,11,2.71,132.83
21,2012,8,30,3,302.8912529,19.497,10,32,4,11,2.7,132.84
21,2012,8,30,4,330.5536756,19.3955,10,32,1,10,2.69,132.85
21,2012,8,30,5,382.3458435,19.1135,10,32,1,9,2.68,132.86
21,2012,8,30,6,445.7088666,19.1902,10,32,1,3,2.67,132.87
21,2012,8,30,7,521.1701357,20.1718,11,31,5,4,2.66,132.88
21,2012,8,30,8,616.493208,23.8131,11,36,9,8,2.65,132.89
21,2012,8,30,9,755.3000233,28.5606,16,37,20,12,2.64,132.905
21,2012,8,30,10,963.4210903,34.8063,21,39,28,18,2.64,132.92
21,2012,8,30,11,1259.662811,41.9106,30,43,37,26,2.65,132.935
21,2012,8,30,12,1645.825893,45.8638,37,42,39,31,2.65,132.95
21,2012,8,30,13,2062.712387,48.9361,41,41,42,33,2.67,132.965
21,2012,8,30,14,2439.305527,48.7524,42,36,42,34,2.68,132.985
21,2012,8,30,15,2718.31196,48.6836,43,32,44,36,2.69,133.005
21,2012,8,30,16,2857.629735,60.011,49,32,87,55,2.73,133.025
21,2012,8,30,17,2862.199112,70.3611,60,37,95,70,2.82,133.05
21,2012,8,30,18,2755.646102,76.308,63,47,98,76,2.94,133.075
21,2012,8,30,19,2589.2975,78.3783,63,49,101,78,3.1,133.11
21,2012,8,30,20,2417.216825,79.2093,63,49,102,78,3.27,133.15
21,2012,8,30,21,2276.713694,79.4762,63,49,103,79,3.59,133.195
21,2012,8,30,22,2194.644867,79.1115,63,48,103,79,4.04,133.245
21,2012,8,30,23,2172.80957,78.686,63,48,104,79,4.46,133.3
21,2012,8,30,24,2204.838932,78.1556,64,48,105,80,4.82,133.355
21,2012,8,31,1,2276.749219,77.6126,64,44,105,80,5.13,133.415
21,2012,8,31,2,2372.266514,76.9437,63,42,105,80,5.4,133.48
21,2012,8,31,3,2473.571036,76.1517,63,43,105,80,5.72,133.55
21,2012,8,31,4,2563.626564,75.9474,63,44,105,80,6.04,133.625
21,2012,8,31,5,2630.076997,75.7381,63,45,105,80,6.3,133.7
21,2012,8,31,6,2663.176544,75.6495,63,46,105,80,6.41,133.78
21,2012,8,31,7,2658.940549,75.619,63,47,105,80,6.41,133.865
21,2012,8,31,8,2615.615024,75.619,62,47,105,80,6.34,133.955
21,2012,8,31,9,2534.607525,75.657,61,47,105,81,6.25,134.05
21,2012,8,31,10,2422.544337,75.657,58,47,105,81,6.09,134.145
21,2012,8,31,11,2299.831705,75.6863,58,47,105,81,5.94,134.245
21,2012,8,31,12,2175.570569,75.728,58,47,105,81,5.81,134.35
21,2012,8,31,13,2054.679402,75.7548,57,47,105,81,5.69,134.455
21,2012,8,31,14,1941.080466,75.7548,56,47,105,81,5.57,134.56
21,2012,8,31,15,1839.48814,75.8117,55,47,105,81,5.46,134.66
21,2012,8,31,16,1758.781468,75.9613,55,47,106,81,5.34,134.76
21,2012,8,31,17,1705.801774,76.2845,55,47,106,81,5.25,134.86
21,2012,8,31,18,1675.07482,76.2845,55,47,106,81,5.17,134.955
21,2012,8,31,19,1657.672197,76.2845,55,47,106,81,5.09,135.045
21,2012,8,31,20,1643.164376,76.2845,55,47,102,81,5.01,135.14
21,2012,8,31,21,1620.814835,76.304,55,47,98,81,4.93,135.23
21,2012,8,31,22,1580.160198,76.304,55,47,87,81,4.85,135.32
21,2012,8,31,23,1515.136957,76.304,55,47,79,81,4.78,135.41
21,2012,8,31,24,1437.007924,76.304,55,47,70,80,4.7,135.495
21,2012,9,1,1,1359.485509,76.304,55,47,68,75,4.62,135.58
21,2012,9,1,2,1288.754188,76.304,55,47,65,71,4.56,135.665
21,2012,9,1,3,1228.803574,76.267,55,47,64,65,4.49,135.745
21,2012,9,1,4,1182.371778,76.267,55,47,62,57,4.42,135.825
21,2012,9,1,5,1149.614975,76.3181,55,47,19,52,4.36,135.905
21,2012,9,1,6,1121.613088,76.3181,55,47,11,50,4.31,135.98
21,2012,9,1,7,1089.707573,76.3181,55,47,8,49,4.24,136.055
21,2012,9,1,8,1055.36225,76.2172,55,47,5,46,4.2,136.125
21,2012,9,1,9,1022.495708,75.2356,55,42,4,27,4.15,136.195
21,2012,9,1,10,994.7232662,71.4644,55,41,3,12,4.09,136.26
21,2012,9,1,11,974.2455294,66.4519,55,38,3,5,4.02,136.325
21,2012,9,1,12,957.9075368,59.9691,55,32,2,3,3.97,136.385
21,2012,9,1,13,940.8376561,52.3988,55,31,1,3,3.92,136.44
21,2012,9,1,14,916.6531383,47.2705,55,28,1,2,3.88,136.495
21,2012,9,1,15,881.3502471,42.9364,55,27,1,2,3.84,136.55
21,2012,9,1,16,841.9524121,41.6156,55,27,1,2,3.8,136.6
21,2012,9,1,17,807.5876767,38.9298,55,24,1,1,3.76,136.655
21,2012,9,1,18,784.7753719,25.2883,55,19,2,1,3.73,136.705
21,2012,9,1,19,775.741698,13.5325,54,9,2,1,3.7,136.75
21,2012,9,1,20,768.1490426,7.1074,54,7,2,1,3.66,136.795
21,2012,9,1,21,750.410874,4.9583,49,7,2,1,3.62,136.84
21,2012,9,1,22,728.5087926,4.0752,44,7,2,1,3.59,136.88
21,2012,9,1,23,711.2210836,3.5848,35,7,2,1,3.56,136.92
21,2012,9,1,24,700.9446385,3.3661,28,7,2,1,3.53,136.955
21,2012,9,2,1,696.7716057,2.7153,24,6,2,1,3.5,136.99
21,2012,9,2,2,690.9565541,2.4546,23,6,2,0,3.47,137.025
21,2012,9,2,3,677.3559979,2.0865,22,6,2,0,3.44,137.055
21,2012,9,2,4,663.0718126,1.9021,16,5,2,0,3.41,137.085
21,2012,9,2,5,655.1257849,1.7993,5,4,1,0,3.38,137.115
21,2012,9,2,6,646.973985,1.4815,2,3,1,0,3.36,137.145
21,2012,9,2,7,629.9924311,1.2909,2,2,1,0,3.33,137.17
21,2012,9,2,8,600.8026505,1.2491,2,1,1,0,3.31,137.2
21,2012,9,2,9,559.5644192,1.111,2,1,1,0,3.28,137.23
21,2012,9,2,10,515.3449983,1.111,2,1,1,0,3.26,137.255
21,2012,9,2,11,478.1915889,1.073,1,1,1,0,3.24,137.285
21,2012,9,2,12,453.1636658,1.073,0,1,1,0,3.21,137.315
22,2013,7,7,14,194.5931409,1.0857,6,0,0,0,2.08,124.6
22,2013,7,7,15,194.6565767,1.1539,3,0,0,0,2.07,124.6
22,2013,7,7,16,191.9079444,1.9588,1,0,2,0,2.07,124.6
22,2013,7,7,17,190.6152059,2.4786,2,0,2,1,2.06,124.6
22,2013,7,7,18,193.5180481,2.6376,5,0,2,1,2.06,124.6
22,2013,7,7,19,197.2430577,2.5421,4,0,2,1,2.06,124.6
22,2013,7,7,20,196.8885464,2.5078,4,0,2,1,2.06,124.6
22,2013,7,7,21,189.3556701,2.534,5,0,2,1,2.06,124.6
22,2013,7,7,22,178.7569613,2.5656,5,0,2,1,2.05,124.6
22,2013,7,7,23,171.0077966,2.5656,5,0,2,1,2.05,124.6
22,2013,7,7,24,170.5097625,2.5935,5,0,2,1,2.04,124.6
22,2013,7,8,1,175.6092838,2.7323,5,0,2,1,2.04,124.6
22,2013,7,8,2,183.1389952,3.3073,12,0,2,1,2.03,124.6
22,2013,7,8,3,189.9315313,3.5225,12,0,2,1,2.03,124.6
22,2013,7,8,4,192.683197,3.5541,12,0,2,1,2.02,124.6
22,2013,7,8,5,187.5449783,3.5834,12,0,2,1,2.02,124.6
22,2013,7,8,6,170.5315312,3.5834,12,0,2,1,2.01,124.6
22,2013,7,8,7,140.4249288,3.5834,12,0,2,1,2.01,124.6
22,2013,7,8,8,107.0769115,3.6012,12,0,2,1,2,124.6
22,2013,7,8,9,83.1066363,3.6012,12,0,2,1,2,124.6
22,2013,7,8,10,77.90568894,3.6291,12,0,2,1,1.99,124.6
22,2013,7,8,11,87.95536862,3.6698,12,0,2,1,1.99,124.6
22,2013,7,8,12,106.509403,3.795,13,0,2,1,1.99,124.6
22,2013,7,8,13,126.8215198,4.0101,13,0,2,1,1.98,124.6
22,2013,7,8,14,143.4984265,4.1686,15,0,2,1,1.98,124.6
22,2013,7,8,15,156.5587511,5.472,21,0,2,2,1.98,124.6
22,2013,7,8,16,167.3741011,6.9045,23,0,3,2,1.98,124.6
22,2013,7,8,17,176.8489796,6.9579,23,0,3,2,1.98,124.6
22,2013,7,8,18,184.0194712,7.0021,23,0,3,2,1.97,124.6
22,2013,7,8,19,187.4545557,7.0021,23,0,3,2,1.97,124.6
22,2013,7,8,20,186.1068284,7.0789,23,0,3,2,1.97,124.6
22,2013,7,8,21,180.4633457,7.4782,23,0,3,3,1.97,124.6
22,2013,7,8,22,171.3947792,7.8524,23,0,4,4,1.97,124.6
22,2013,7,8,23,159.7718006,8.4824,23,0,4,4,1.97,124.6
22,2013,7,8,24,146.506203,8.4824,23,0,4,4,1.97,124.6
22,2013,7,9,1,132.6742646,8.6876,23,0,4,4,1.97,124.6
22,2013,7,9,2,119.3933849,8.7745,23,0,4,4,1.97,124.6
22,2013,7,9,3,107.9353902,8.849,23,0,4,4,1.97,124.6
22,2013,7,9,4,100.1898139,8.849,23,0,4,4,1.97,124.6
22,2013,7,9,5,98.20061631,8.849,23,0,2,4,1.97,124.6
22,2013,7,9,6,103.1182886,8.849,23,0,2,4,1.97,124.6
22,2013,7,9,7,112.5194463,8.849,23,0,2,4,1.97,124.6
22,2013,7,9,8,123.0872362,8.8907,23,0,2,4,1.97,124.6
22,2013,7,9,9,131.5048047,8.9741,23,0,2,4,1.97,124.6
22,2013,7,9,10,135.5214892,8.9741,23,0,2,3,1.97,124.6
22,2013,7,9,11,137.1513891,9.0283,23,0,2,3,1.98,124.6
22,2013,7,9,12,139.4747943,9.1087,23,0,2,3,1.98,124.6
22,2013,7,9,13,144.6456946,9.1276,23,0,2,3,1.98,124.6
22,2013,7,9,14,151.1128787,9.16,23,0,2,3,1.99,124.6
22,2013,7,9,15,156.3988351,9.2557,23,0,2,3,1.99,124.6
22,2013,7,9,16,158.0260525,9.2446,23,0,2,3,1.99,124.6
22,2013,7,9,17,154.5663479,9.0789,23,1,2,3,1.99,124.6
22,2013,7,9,18,148.7888529,8.1343,23,1,2,3,1.99,124.6
22,2013,7,9,19,144.5120277,7.1207,23,1,2,3,2,124.6
22,2013,7,9,20,144.5076926,6.8494,23,1,2,3,2.01,124.6
22,2013,7,9,21,147.361109,6.8494,23,1,2,3,2.01,124.6
22,2013,7,9,22,150.6108988,6.8494,23,1,2,3,2.02,124.6
22,2013,7,9,23,152.1453608,6.8232,23,1,2,3,2.02,124.6
22,2013,7,9,24,151.2515031,6.7916,23,1,2,3,2.02,124.6
22,2013,7,10,1,147.566011,6.7916,23,1,2,3,2.02,124.6
22,2013,7,10,2,140.7255699,6.8904,24,1,2,4,2.02,124.6
22,2013,7,10,3,131.2113156,6.8008,24,1,2,4,2.02,124.6
22,2013,7,10,4,122.8821866,7.5847,31,1,2,4,2.02,124.6
22,2013,7,10,5,120.4415717,8.2188,31,1,1,4,2.02,124.6
22,2013,7,10,6,126.8350055,8.2432,29,1,1,4,2.02,124.6
22,2013,7,10,7,137.9766053,8.8818,29,2,1,4,2.02,124.6
22,2013,7,10,8,148.0226338,8.9963,29,2,1,3,2.02,124.6
22,2013,7,10,9,152.4739537,8.9963,28,2,1,3,2.01,124.6
22,2013,7,10,10,152.2098261,8.9785,28,2,1,3,2.01,124.6
22,2013,7,10,11,149.4541121,8.9785,28,2,0,3,2.01,124.6
22,2013,7,10,12,146.4306727,8.9506,28,2,0,3,2,124.6
22,2013,7,10,13,144.7076811,8.9099,28,2,0,3,2,124.6
22,2013,7,10,14,143.2305604,8.7847,21,2,0,2,2,124.6
22,2013,7,10,15,140.2890458,8.6282,21,2,0,1,1.99,124.6
22,2013,7,10,16,134.8782254,8.5402,21,2,0,1,1.99,124.6
22,2013,7,10,17,128.814598,7.3611,21,2,0,1,1.99,124.6
22,2013,7,10,18,124.6200153,5.9286,21,2,0,1,1.98,124.6
22,2013,7,10,19,124.0474908,5.8752,21,2,0,1,1.98,124.6
22,2013,7,10,20,125.7746855,5.831,22,2,0,1,1.98,124.6
22,2013,7,10,21,127.7104225,5.831,22,2,0,1,1.97,124.6
22,2013,7,10,22,127.7635247,5.7542,22,2,0,1,1.97,124.6
22,2013,7,10,23,124.4350057,5.2946,22,2,0,1,1.97,124.6
22,2013,7,10,24,118.5946412,4.9204,21,2,0,1,1.97,124.6
22,2013,7,11,1,111.7043976,4.2904,21,2,0,1,1.97,124.6
22,2013,7,11,2,105.1644456,4.2904,19,2,0,1,1.97,124.6
22,2013,7,11,3,100.1277723,4.1438,13,2,0,1,1.97,124.6
22,2013,7,11,4,97.68556939,4.0569,11,2,0,1,1.97,124.6
22,2013,7,11,5,98.88978724,3.9824,11,2,0,1,1.97,124.6
22,2013,7,11,6,104.6354118,3.9824,11,2,0,1,1.97,124.6
22,2013,7,11,7,115.778188,3.9824,11,2,0,1,1.99,124.6
22,2013,7,11,8,133.1738606,3.9824,11,2,0,1,2.03,124.6
22,2013,7,11,9,155.8565675,3.9824,11,2,0,1,2.06,124.6
22,2013,7,11,10,175.5740192,3.9407,11,2,0,1,2.07,124.6
22,2013,7,11,11,182.2523191,4.0067,11,2,0,1,2.08,124.6
22,2013,7,11,12,169.5448597,5.1028,15,3,0,1,2.08,124.6
22,2013,7,11,13,146.0141899,5.0486,15,3,0,1,2.08,124.6
22,2013,7,11,14,123.9501474,5.0516,15,3,0,1,2.08,124.6
22,2013,7,11,15,112.9984808,5.1655,16,3,0,1,2.08,124.6
22,2013,7,11,16,112.2285814,6.2373,26,4,0,1,2.08,124.6
22,2013,7,11,17,118.0657511,6.4371,26,4,0,1,2.08,124.6
22,2013,7,11,18,126.9352918,6.4595,26,3,0,1,2.08,124.6
22,2013,7,11,19,135.7701313,6.8355,27,4,0,0,2.08,124.6
22,2013,7,11,20,143.5336992,7.2363,27,4,0,0,2.08,124.6
22,2013,7,11,21,149.6970511,7.367,27,4,0,0,2.08,124.6
22,2013,7,11,22,153.8047346,7.3912,27,4,0,0,2.08,124.6
22,2013,7,11,23,155.6952655,7.4113,27,4,0,0,2.08,124.6
22,2013,7,11,24,155.2806522,7.4381,27,4,0,0,2.08,124.6
22,2013,7,12,1,152.4729028,7.4381,27,4,0,0,2.07,124.6
22,2013,7,12,2,147.5126715,7.461,27,5,0,0,2.07,124.6
22,2013,7,12,3,141.955196,7.461,27,5,0,0,2.06,124.6
22,2013,7,12,4,137.6843601,7.3343,27,5,0,0,2.06,124.6
22,2013,7,12,5,135.5544263,7.3625,27,5,0,0,2.05,124.6
22,2013,7,12,6,132.301171,6.0354,27,5,0,0,2.05,124.6
22,2013,7,12,7,123.6307496,5.1861,27,5,0,0,2.05,124.6
22,2013,7,12,8,107.3875876,5.1301,27,4,0,0,2.05,124.6
22,2013,7,12,9,89.96919289,4.4622,27,4,0,0,2.04,124.6
22,2013,7,12,10,79.91134358,4.3477,27,4,0,0,2.04,124.6
22,2013,7,12,11,85.74981793,4.3477,27,4,0,0,2.04,124.6
22,2013,7,12,12,112.1873175,4.3477,27,4,0,0,2.04,124.6
22,2013,7,12,13,148.5942374,4.4988,28,4,0,0,2.04,124.6
22,2013,7,12,14,180.5078959,4.7032,27,4,0,1,2.04,124.6
22,2013,7,12,15,196.6138544,4.7716,27,4,0,1,2.04,124.6
22,2013,7,12,16,198.1906473,5.4588,22,4,0,1,2.05,124.6
22,2013,7,12,17,189.6650519,5.8848,21,4,0,1,2.07,124.6
22,2013,7,12,18,175.3356376,5.9775,21,4,0,1,2.09,124.6
22,2013,7,12,19,158.9881432,6.1838,23,4,0,1,2.1,124.6
22,2013,7,12,20,144.2800993,6.2129,23,4,0,1,2.1,124.6
22,2013,7,12,21,134.869037,6.2318,23,4,0,1,2.11,124.6
22,2013,7,12,22,133.2624524,6.5391,25,4,0,1,2.11,124.6
22,2013,7,12,23,137.3677043,7.299,28,4,0,1,2.11,124.6
22,2013,7,12,24,143.9421166,8.4954,32,5,0,1,2.11,124.6
22,2013,7,13,1,150.2599257,11.2807,43,7,0,1,2.11,124.6
22,2013,7,13,2,155.6630156,14.5205,46,13,3,4,2.11,124.6
22,2013,7,13,3,160.0101825,18.6124,56,20,4,9,2.11,124.6
22,2013,7,13,4,163.0056229,22.6039,61,24,4,15,2.11,124.6
22,2013,7,13,5,163.7351343,25.4523,66,31,4,19,2.12,124.6
22,2013,7,13,6,161.1299145,28.0859,74,35,4,20,2.14,124.6
22,2013,7,13,7,154.1211612,29.9945,79,36,4,21,2.16,124.6
22,2013,7,13,8,142.8577509,32.3948,81,37,4,22,2.17,124.6
22,2013,7,13,9,132.3592751,33.9107,83,38,4,23,2.17,124.6
22,2013,7,13,10,128.8630042,34.3631,84,38,4,24,2.18,124.6
22,2013,7,13,11,136.2966422,34.5044,84,39,4,24,2.19,124.6
22,2013,7,13,12,149.3496296,34.6169,85,39,4,24,2.2,124.6
22,2013,7,13,13,160.4018404,34.4675,85,38,4,24,2.2,124.6
22,2013,7,13,14,164.664971,33.3714,85,38,4,24,2.21,124.6
22,2013,7,13,15,168.678006,36.338,85,38,11,24,2.23,124.6
22,2013,7,13,16,181.811752,37.2905,85,38,11,25,2.24,124.6
22,2013,7,13,17,213.4370157,38.139,85,38,11,27,2.27,124.6
22,2013,7,13,18,269.6762483,37.2241,85,38,11,27,2.93,124.6
22,2013,7,13,19,343.6584783,36.9286,85,38,11,27,3.86,124.6
22,2013,7,13,20,425.2643789,37.0304,85,37,12,27,4.07,124.6
22,2013,7,13,21,507.436577,36.7156,85,37,14,27,4.14,124.6
22,2013,7,13,22,595.3655143,36.3505,85,37,14,27,4.2,124.6
22,2013,7,13,23,697.3035866,36.7205,85,37,14,27,4.25,124.6
22,2013,7,13,24,816.5947417,38.1441,83,38,15,27,4.26,124.6
22,2013,7,14,1,936.9491366,40.2561,85,38,15,27,4.24,124.6
22,2013,7,14,2,1037.16848,41.8229,91,38,15,27,4.2,124.6
22,2013,7,14,3,1096.054482,41.9991,90,38,15,27,4.15,124.6
22,2013,7,14,4,1099.973345,42.0298,80,38,15,27,4.09,124.6
22,2013,7,14,5,1065.549253,42.1115,80,38,15,27,4.03,124.6
22,2013,7,14,6,1016.970883,42.208,80,38,15,27,3.96,124.6
22,2013,7,14,7,974.000121,42.422,79,39,15,26,3.91,124.6
22,2013,7,14,8,938.6916829,42.8496,79,39,15,26,3.85,124.6
22,2013,7,14,9,908.6734936,43.4056,82,39,15,26,3.79,124.6
22,2013,7,14,10,882.2128382,47.4577,98,39,15,27,3.75,124.6
22,2013,7,14,11,860.1344441,52.9289,112,39,22,27,3.72,124.6
22,2013,7,14,12,843.9023989,59.6055,150,39,29,29,3.7,124.6
22,2013,7,14,13,834.9807904,70.1576,153,55,33,30,3.69,124.6
22,2013,7,14,14,834.9299128,75.199,153,56,33,69,3.71,124.6
22,2013,7,14,15,845.6948849,78.68,153,56,39,73,3.87,124.6
22,2013,7,14,16,869.3170321,82.1066,154,59,48,79,4.04,124.6
22,2013,7,14,17,911.0558514,83.8278,156,59,49,80,4.11,124.6
22,2013,7,14,18,989.0435273,83.8614,157,59,49,83,4.22,124.6
22,2013,7,14,19,1124.630416,85.8071,157,59,51,87,4.37,124.6
22,2013,7,14,20,1339.166875,87.9065,158,59,52,98,4.51,124.6
22,2013,7,14,21,1643.280902,90.7261,158,59,52,97,4.82,124.6
22,2013,7,14,22,2004.711068,92.144,158,61,56,93,6.28,124.6
22,2013,7,14,23,2380.473585,94.8158,158,61,56,95,7.18,124.6
22,2013,7,14,24,2729.265849,98.5377,158,61,56,106,7.33,124.6
22,2013,7,15,1,3016.509988,101.3839,159,66,56,106,7.29,124.6
22,2013,7,15,2,3209.309312,103.099,174,72,57,105,7.19,124.6
22,2013,7,15,3,3286.090973,103.3786,175,67,57,104,7.12,124.61
22,2013,7,15,4,3270.57749,103.3047,178,60,51,104,7.17,124.625
22,2013,7,15,5,3197.815227,103.4337,198,58,51,108,7.23,124.655
22,2013,7,15,6,3102.850543,104.8161,234,67,51,108,7.19,124.695
22,2013,7,15,7,3010.803438,111.3454,259,83,51,109,7.09,124.745
22,2013,7,15,8,2907.088454,118.0062,275,109,51,109,6.96,124.805
22,2013,7,15,9,2767.19377,121.757,287,118,50,111,6.8,124.875
22,2013,7,15,10,2595.521575,126.2157,291,126,48,109,6.7,124.955
22,2013,7,15,11,2512.130088,133.2231,301,142,48,116,6.68,125.04
22,2013,7,15,12,2665.991539,141.8872,307,155,49,131,6.86,125.135
22,2013,7,15,13,3165.180611,153.4855,324,173,49,132,7.28,125.235
22,2013,7,15,14,3954.181804,157.0211,329,182,49,136,8.07,125.345
22,2013,7,15,15,4936.582076,161.838,334,206,50,139,9.35,125.46
22,2013,7,15,16,6015.96838,164.2692,339,207,50,139,10.64,125.58
22,2013,7,15,17,7090.332302,162.8949,345,207,50,139,11.51,125.71
22,2013,7,15,18,8035.28394,162.8564,337,207,50,139,11.97,125.85
22,2013,7,15,19,8720.838021,161.9417,332,207,50,139,12.25,126
22,2013,7,15,20,9056.0472,161.7524,329,207,50,139,12.39,126.165
22,2013,7,15,21,9106.115834,161.7524,327,207,50,139,12.41,126.355
22,2013,7,15,22,8975.28621,161.7854,326,207,50,139,12.37,126.565
